txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
NEW,100,"[(593, 644), (596, 692), (577, 693), (574, 645)]","{'Width': 22, 'Height': 49, 'Left': 574, 'Top': 644}","(10.697, -0.035)",19.026297590440446,48.093658625644196,vertical,"(585.0, 668.5)","(1, 0)",574,644
YORK,100,"[(597, 703), (600, 755), (580, 756), (577, 704)]","{'Width': 23, 'Height': 53, 'Left': 577, 'Top': 703}","(11.588, -0.033)",20.024984394500787,52.08646657242167,vertical,"(588.5, 729.5)","(1, 0)",577,703
Letters,100,"[(601, 371), (606, 434), (586, 435), (581, 372)]","{'Width': 25, 'Height': 64, 'Left': 581, 'Top': 371}","(8.424, -0.033)",20.024984394500787,63.198101237299845,vertical,"(593.5, 403.0)","(1, 0)",581,371
CITY,100,"[(600, 761), (603, 806), (584, 807), (581, 762)]","{'Width': 22, 'Height': 46, 'Left': 581, 'Top': 761}","(10.028, -0.035)",19.026297590440446,45.09988913511872,vertical,"(592.0, 784.0)","(1, 0)",581,761
of,100,"[(606, 438), (607, 456), (587, 457), (586, 439)]","{'Width': 21, 'Height': 19, 'Left': 586, 'Top': 438}","(12.034, -0.033)",20.024984394500787,18.027756377319946,vertical,"(596.5, 447.5)","(1, 0)",586,438
Note,100,"[(607, 459), (610, 498), (591, 499), (588, 460)]","{'Width': 22, 'Height': 40, 'Left': 588, 'Top': 459}","(8.691, -0.035)",19.026297590440446,39.11521443121589,vertical,"(599.0, 479.0)","(1, 0)",588,459
COMPILED,100,"[(605, 512), (608, 553), (598, 554), (595, 513)]","{'Width': 13, 'Height': 42, 'Left': 595, 'Top': 512}","(9.137, -0.067)",10.04987562112089,41.10960958218893,vertical,"(601.5, 533.0)","(1, 0)",595,512
BY,100,"[(608, 558), (609, 568), (600, 569), (599, 559)]","{'Width': 10, 'Height': 11, 'Left': 599, 'Top': 558}","(6.686, -0.074)",9.055385138137417,10.04987562112089,vertical,"(604.0, 563.5)","(1, 0)",599,558
SHAUN,100,"[(609, 573), (611, 610), (601, 611), (599, 574)]","{'Width': 12, 'Height': 38, 'Left': 599, 'Top': 573}","(12.368, -0.067)",10.04987562112089,37.05401462729781,vertical,"(605.0, 592.0)","(1, 0)",599,573
USHER,100,"[(612, 617), (614, 653), (604, 654), (602, 618)]","{'Width': 12, 'Height': 37, 'Left': 602, 'Top': 617}","(12.034, -0.067)",10.04987562112089,36.05551275463989,vertical,"(608.0, 635.5)","(1, 0)",602,617
MUSIC,100,"[(631, 719), (631, 782), (602, 782), (602, 719)]","{'Width': 29, 'Height': 63, 'Left': 602, 'Top': 719}","(-300.0, -0.0)",29.0,63.0,vertical,"(616.5, 750.5)","(1, 0)",602,719
៖,100,"[(631, 820), (631, 828), (602, 828), (602, 820)]","{'Width': 29, 'Height': 8, 'Left': 602, 'Top': 820}","(-300.0, -0.0)",29.0,8.0,vertical,"(616.5, 824.0)","(1, 0)",602,820
ង,100,"[(631, 832), (631, 840), (602, 840), (602, 832)]","{'Width': 29, 'Height': 8, 'Left': 602, 'Top': 832}","(-300.0, -0.0)",29.0,8.0,vertical,"(616.5, 836.0)","(1, 0)",602,832
808,100,"[(607, 816), (630, 816), (630, 827), (607, 827)]","{'Width': 23, 'Height': 11, 'Left': 607, 'Top': 816}","(0.0, -300.0)",11.0,23.0,horizontal,"(618.5, 821.5)","(1, 0)",607,816
BIG,100,"[(656, 303), (660, 378), (627, 380), (622, 305)]","{'Width': 38, 'Height': 77, 'Left': 622, 'Top': 303}","(12.535, -0.041)",33.06055050963308,75.1065909225016,vertical,"(641.25, 341.5)","(1, 0)",622,303
BOOK,100,"[(661, 396), (668, 522), (636, 524), (628, 398)]","{'Width': 40, 'Height': 128, 'Left': 628, 'Top': 396}","(12.034, -0.042)",32.0624390837628,126.19429464123962,vertical,"(648.25, 460.0)","(1, 0)",628,396
OF,100,"[(670, 538), (673, 593), (639, 595), (636, 540)]","{'Width': 37, 'Height': 57, 'Left': 636, 'Top': 538}","(12.257, -0.039)",34.058772731852805,55.08175741568164,vertical,"(654.5, 566.5)","(1, 0)",636,538
1808.88,100,"[(637, 815), (696, 816), (696, 828), (637, 827)]","{'Width': 59, 'Height': 13, 'Left': 637, 'Top': 815}","(0.011, -300.0)",12.0,59.00847396772772,horizontal,"(666.5, 821.5)","(1, 0)",637,815
JOKES,100,"[(674, 607), (682, 739), (648, 741), (640, 609)]","{'Width': 42, 'Height': 134, 'Left': 640, 'Top': 607}","(11.031, -0.039)",34.058772731852805,132.24220203853233,vertical,"(661.0, 674.0)","(1, 0)",640,607
you,100,"[(708, 291), (710, 332), (683, 333), (681, 292)]","{'Width': 29, 'Height': 42, 'Left': 681, 'Top': 291}","(13.705, -0.025)",27.018512172212592,41.048751503547585,vertical,"(695.5, 312.0)","(1, 0)",681,291
don't,100,"[(711, 341), (714, 397), (687, 398), (684, 342)]","{'Width': 30, 'Height': 57, 'Left': 684, 'Top': 341}","(12.48, -0.025)",27.018512172212592,56.08029957123981,vertical,"(699.0, 369.5)","(1, 0)",684,341
have,100,"[(714, 405), (717, 454), (691, 455), (688, 406)]","{'Width': 29, 'Height': 50, 'Left': 688, 'Top': 405}","(10.92, -0.026)",26.019223662515376,49.09175083453431,vertical,"(702.5, 430.0)","(1, 0)",688,405
to,100,"[(718, 462), (719, 483), (692, 484), (691, 463)]","{'Width': 28, 'Height': 22, 'Left': 691, 'Top': 462}","(14.04, -0.025)",27.018512172212592,21.02379604162864,vertical,"(705.0, 473.0)","(1, 0)",691,462
be,100,"[(719, 491), (720, 516), (693, 517), (692, 492)]","{'Width': 28, 'Height': 26, 'Left': 692, 'Top': 491}","(16.714, -0.025)",27.018512172212592,25.019992006393608,vertical,"(706.0, 504.0)","(1, 0)",692,491
everything,100,"[(721, 524), (728, 643), (701, 644), (694, 525)]","{'Width': 34, 'Height': 120, 'Left': 694, 'Top': 524}","(11.365, -0.025)",27.018512172212592,119.20570456148481,vertical,"(711.0, 584.0)","(1, 0)",694,524
808.89,100,"[(706, 832), (757, 832), (757, 842), (706, 842)]","{'Width': 51, 'Height': 10, 'Left': 706, 'Top': 832}","(0.0, -300.0)",10.0,51.0,horizontal,"(731.5, 837.0)","(1, 0)",706,832
DIANA,100,"[(720, 692), (722, 731), (709, 732), (707, 693)]","{'Width': 15, 'Height': 40, 'Left': 707, 'Top': 692}","(13.037, -0.051)",13.038404810405298,39.05124837953327,vertical,"(714.5, 712.0)","(1, 0)",707,692
WHITNEY,100,"[(722, 736), (725, 794), (713, 795), (710, 737)]","{'Width': 15, 'Height': 59, 'Left': 710, 'Top': 736}","(12.925, -0.056)",12.041594578792296,58.077534382926416,vertical,"(717.5, 765.5)","(1, 0)",710,736
edited,100,"[(731, 692), (732, 714), (722, 714), (721, 692)]","{'Width': 11, 'Height': 22, 'Left': 721, 'Top': 692}","(14.708, -0.0)",10.0,22.02271554554524,vertical,"(726.5, 703.0)","(1, 0)",721,692
by,100,"[(732, 716), (732, 726), (723, 726), (723, 716)]","{'Width': 9, 'Height': 10, 'Left': 723, 'Top': 716}","(-300.0, -0.0)",9.0,10.0,vertical,"(727.5, 721.0)","(1, 0)",723,716
LITERATURE,100,"[(832, 336), (853, 749), (779, 753), (758, 340)]","{'Width': 95, 'Height': 417, 'Left': 758, 'Top': 336}","(13.148, -0.036)",74.10802925459562,413.533553656774,vertical,"(805.5, 544.5)","(1, 0)",758,336
A,100,"[(874, 336), (875, 353), (856, 354), (855, 337)]","{'Width': 20, 'Height': 18, 'Left': 855, 'Top': 336}","(11.365, -0.035)",19.026297590440446,17.029386365926403,vertical,"(865.0, 345.0)","(1, 0)",855,336
MANNER,100,"[(875, 357), (880, 456), (860, 457), (855, 358)]","{'Width': 25, 'Height': 100, 'Left': 855, 'Top': 357}","(13.237, -0.033)",20.024984394500787,99.12618221237011,vertical,"(867.5, 407.0)","(1, 0)",855,357
OF,100,"[(880, 461), (881, 490), (862, 491), (861, 462)]","{'Width': 20, 'Height': 30, 'Left': 861, 'Top': 461}","(19.388, -0.035)",19.026297590440446,29.017236257093817,vertical,"(871.0, 476.0)","(1, 0)",861,461
BEING,100,"[(882, 497), (885, 561), (865, 562), (862, 498)]","{'Width': 23, 'Height': 65, 'Left': 862, 'Top': 497}","(14.263, -0.033)",20.024984394500787,64.07027391856539,vertical,"(873.5, 529.5)","(1, 0)",862,497
608,100,"[(892, 826), (867, 826), (867, 817), (892, 817)]","{'Width': 25, 'Height': 9, 'Left': 867, 'Top': 817}","(-0.0, -300.0)",9.0,25.0,horizontal,"(879.5, 821.5)","(1, 0)",867,817
The,100,"[(925, 233), (926, 263), (905, 264), (904, 234)]","{'Width': 22, 'Height': 31, 'Left': 904, 'Top': 233}","(20.057, -0.032)",21.02379604162864,30.01666203960727,vertical,"(915.0, 248.5)","(1, 0)",904,233
Future,100,"[(926, 266), (928, 317), (907, 318), (905, 267)]","{'Width': 23, 'Height': 52, 'Left': 905, 'Top': 266}","(17.048, -0.032)",21.02379604162864,51.03920062069938,vertical,"(916.5, 292.0)","(1, 0)",905,266
of,100,"[(928, 321), (929, 339), (909, 340), (908, 322)]","{'Width': 21, 'Height': 19, 'Left': 908, 'Top': 321}","(12.034, -0.033)",20.024984394500787,18.027756377319946,vertical,"(918.5, 330.5)","(1, 0)",908,321
Narrative,100,"[(929, 341), (932, 412), (911, 413), (908, 342)]","{'Width': 24, 'Height': 72, 'Left': 908, 'Top': 341}","(15.823, -0.032)",21.02379604162864,71.06335201775947,vertical,"(920.0, 377.0)","(1, 0)",908,341
in,100,"[(931, 419), (931, 432), (911, 433), (911, 420)]","{'Width': 20, 'Height': 14, 'Left': 911, 'Top': 419}","(-300.0, -0.033)",20.024984394500787,13.0,vertical,"(921.0, 426.0)","(1, 0)",911,419
Cyberspace,100,"[(932, 438), (935, 523), (914, 524), (911, 439)]","{'Width': 24, 'Height': 86, 'Left': 911, 'Top': 438}","(18.942, -0.032)",21.02379604162864,85.05292469985967,vertical,"(923.0, 481.0)","(1, 0)",911,438
809,100,"[(920, 830), (944, 830), (944, 840), (920, 840)]","{'Width': 24, 'Height': 10, 'Left': 920, 'Top': 830}","(0.0, -300.0)",10.0,24.0,horizontal,"(932.0, 835.0)","(1, 0)",920,830
Hamlet,100,"[(951, 233), (955, 322), (932, 323), (928, 234)]","{'Width': 27, 'Height': 90, 'Left': 928, 'Top': 233}","(14.875, -0.029)",23.021728866442675,89.08984229416954,vertical,"(941.5, 278.0)","(1, 0)",928,233
updated,100,"[(947, 550), (951, 604), (934, 605), (930, 551)]","{'Width': 21, 'Height': 55, 'Left': 930, 'Top': 550}","(9.026, -0.039)",17.029386365926403,54.147945482723536,vertical,"(940.5, 577.5)","(1, 0)",930,550
on,100,"[(955, 330), (956, 359), (934, 360), (933, 331)]","{'Width': 23, 'Height': 30, 'Left': 933, 'Top': 330}","(19.388, -0.03)",22.02271554554524,29.017236257093817,vertical,"(944.5, 345.0)","(1, 0)",933,330
edition,100,"[(951, 607), (954, 654), (937, 655), (934, 608)]","{'Width': 20, 'Height': 48, 'Left': 934, 'Top': 607}","(10.474, -0.039)",17.029386365926403,47.095647357266465,vertical,"(944.0, 631.0)","(1, 0)",934,607
the,100,"[(957, 367), (959, 403), (937, 404), (935, 368)]","{'Width': 24, 'Height': 37, 'Left': 935, 'Top': 367}","(12.034, -0.03)",22.02271554554524,36.05551275463989,vertical,"(947.0, 385.5)","(1, 0)",935,367
Janet,100,"[(952, 685), (954, 725), (937, 726), (935, 686)]","{'Width': 19, 'Height': 41, 'Left': 935, 'Top': 685}","(13.371, -0.039)",17.029386365926403,40.049968789001575,vertical,"(944.5, 705.5)","(1, 0)",935,685
Holodeck,100,"[(959, 410), (964, 523), (941, 524), (936, 411)]","{'Width': 28, 'Height': 114, 'Left': 936, 'Top': 410}","(15.109, -0.029)",23.021728866442675,113.11056537742175,vertical,"(950.0, 467.0)","(1, 0)",936,410
H.,100,"[(953, 730), (954, 748), (938, 749), (937, 731)]","{'Width': 17, 'Height': 19, 'Left': 937, 'Top': 730}","(12.034, -0.042)",16.0312195418814,18.027756377319946,vertical,"(945.5, 739.5)","(1, 0)",937,730
Murray,100,"[(955, 754), (957, 810), (940, 811), (938, 755)]","{'Width': 19, 'Height': 57, 'Left': 938, 'Top': 754}","(18.72, -0.039)",17.029386365926403,56.0357029044876,vertical,"(947.5, 782.5)","(1, 0)",938,754
0028,100,"[(953, 830), (984, 831), (984, 842), (953, 841)]","{'Width': 31, 'Height': 12, 'Left': 953, 'Top': 830}","(0.022, -300.0)",11.0,31.016124838541646,horizontal,"(968.5, 836.0)","(1, 0)",953,830
writers,100,"[(1056, 286), (1066, 629), (994, 631), (984, 288)]","{'Width': 82, 'Height': 345, 'Left': 984, 'Top': 286}","(22.932, -0.019)",72.02777242147643,343.14574163174456,vertical,"(1025.0, 458.5)","(1, 0)",984,286
AND,100,"[(1024, 649), (1025, 700), (1006, 700), (1005, 649)]","{'Width': 20, 'Height': 51, 'Left': 1005, 'Top': 649}","(34.096, -0.0)",19.0,51.0098029794274,vertical,"(1015.0, 674.5)","(1, 0)",1005,649
WORKS,100,"[(1026, 709), (1028, 794), (1009, 794), (1007, 709)]","{'Width': 21, 'Height': 85, 'Left': 1007, 'Top': 709}","(28.414, -0.0)",19.0,85.0235261559999,vertical,"(1017.5, 751.5)","(1, 0)",1007,709
3,100,"[(1040, 841), (1040, 856), (1027, 856), (1027, 841)]","{'Width': 13, 'Height': 15, 'Left': 1027, 'Top': 841}","(-300.0, -0.0)",13.0,15.0,vertical,"(1033.5, 848.5)","(1, 0)",1027,841
THEIR,100,"[(1050, 649), (1052, 709), (1033, 710), (1031, 650)]","{'Width': 21, 'Height': 61, 'Left': 1031, 'Top': 649}","(20.057, -0.035)",19.026297590440446,60.03332407921454,vertical,"(1041.5, 679.5)","(1, 0)",1031,649
LIVES,100,"[(1052, 717), (1054, 773), (1035, 774), (1033, 718)]","{'Width': 21, 'Height': 57, 'Left': 1033, 'Top': 717}","(18.72, -0.035)",19.026297590440446,56.0357029044876,vertical,"(1043.5, 745.5)","(1, 0)",1033,717
JOHN,100,"[(1139, 247), (1139, 307), (1120, 307), (1120, 247)]","{'Width': 19, 'Height': 60, 'Left': 1120, 'Top': 247}","(-300.0, -0.0)",19.0,60.0,vertical,"(1129.5, 277.0)","(1, 0)",1120,247
CAREY,100,"[(1139, 316), (1139, 388), (1120, 388), (1120, 316)]","{'Width': 19, 'Height': 72, 'Left': 1120, 'Top': 316}","(-300.0, -0.0)",19.0,72.0,vertical,"(1129.5, 352.0)","(1, 0)",1120,316
A,100,"[(1139, 401), (1139, 415), (1120, 415), (1120, 401)]","{'Width': 19, 'Height': 14, 'Left': 1120, 'Top': 401}","(-300.0, -0.0)",19.0,14.0,vertical,"(1129.5, 408.0)","(1, 0)",1120,401
LITTLE,100,"[(1140, 422), (1140, 496), (1120, 496), (1120, 422)]","{'Width': 20, 'Height': 74, 'Left': 1120, 'Top': 422}","(-300.0, -0.0)",20.0,74.0,vertical,"(1130.0, 459.0)","(1, 0)",1120,422
HISTORY,100,"[(1140, 504), (1141, 596), (1122, 596), (1121, 504)]","{'Width': 20, 'Height': 92, 'Left': 1121, 'Top': 504}","(61.507, -0.0)",19.0,92.00543462209176,vertical,"(1131.0, 550.0)","(1, 0)",1121,504
OF,100,"[(1141, 604), (1141, 630), (1122, 630), (1122, 604)]","{'Width': 19, 'Height': 26, 'Left': 1122, 'Top': 604}","(-300.0, -0.0)",19.0,26.0,vertical,"(1131.5, 617.0)","(1, 0)",1122,604
POETRY,100,"[(1141, 637), (1141, 720), (1122, 720), (1122, 637)]","{'Width': 19, 'Height': 83, 'Left': 1122, 'Top': 637}","(-300.0, -0.0)",19.0,83.0,vertical,"(1131.5, 678.5)","(1, 0)",1122,637
SAR,100,"[(1194, 850), (1219, 851), (1219, 862), (1194, 861)]","{'Width': 25, 'Height': 12, 'Left': 1194, 'Top': 850}","(0.027, -300.0)",11.0,25.019992006393608,horizontal,"(1206.5, 856.0)","(1, 0)",1194,850
809,100,"[(1195, 836), (1218, 836), (1218, 849), (1195, 849)]","{'Width': 23, 'Height': 13, 'Left': 1195, 'Top': 836}","(0.0, -300.0)",13.0,23.0,horizontal,"(1206.5, 842.5)","(1, 0)",1195,836
JEAN,100,"[(1216, 399), (1216, 444), (1200, 444), (1200, 399)]","{'Width': 16, 'Height': 45, 'Left': 1200, 'Top': 399}","(-300.0, -0.0)",16.0,45.0,vertical,"(1208.0, 421.5)","(1, 0)",1200,399
-,100,"[(1215, 443), (1215, 449), (1200, 449), (1200, 443)]","{'Width': 15, 'Height': 6, 'Left': 1200, 'Top': 443}","(-300.0, -0.0)",15.0,6.0,vertical,"(1207.5, 446.0)","(1, 0)",1200,443
PAUL,100,"[(1215, 450), (1215, 495), (1200, 495), (1200, 450)]","{'Width': 15, 'Height': 45, 'Left': 1200, 'Top': 450}","(-300.0, -0.0)",15.0,45.0,vertical,"(1207.5, 472.5)","(1, 0)",1200,450
SARTRE,100,"[(1215, 500), (1215, 564), (1200, 564), (1200, 500)]","{'Width': 15, 'Height': 64, 'Left': 1200, 'Top': 500}","(-300.0, -0.0)",15.0,64.0,vertical,"(1207.5, 532.0)","(1, 0)",1200,500
On,100,"[(1215, 580), (1215, 602), (1200, 602), (1200, 580)]","{'Width': 15, 'Height': 22, 'Left': 1200, 'Top': 580}","(-300.0, -0.0)",15.0,22.0,vertical,"(1207.5, 591.0)","(1, 0)",1200,580
Poetry,100,"[(1215, 608), (1215, 658), (1200, 658), (1200, 608)]","{'Width': 15, 'Height': 50, 'Left': 1200, 'Top': 608}","(-300.0, -0.0)",15.0,50.0,vertical,"(1207.5, 633.0)","(1, 0)",1200,608
809,100,"[(1238, 836), (1262, 836), (1262, 849), (1238, 849)]","{'Width': 24, 'Height': 13, 'Left': 1238, 'Top': 836}","(0.0, -300.0)",13.0,24.0,horizontal,"(1250.0, 842.5)","(1, 0)",1238,836
PER,100,"[(1238, 850), (1264, 851), (1264, 863), (1238, 862)]","{'Width': 26, 'Height': 13, 'Left': 1238, 'Top': 850}","(0.026, -300.0)",12.0,26.019223662515376,horizontal,"(1251.0, 856.5)","(1, 0)",1238,850
perloff,100,"[(1284, 509), (1283, 577), (1259, 577), (1260, 509)]","{'Width': 25, 'Height': 68, 'Left': 1259, 'Top': 509}","(-45.462, -0.0)",24.0,68.00735254367721,vertical,"(1271.5, 543.0)","(1, 0)",1259,509
marjorie,100,"[(1285, 417), (1284, 502), (1260, 502), (1261, 417)]","{'Width': 25, 'Height': 85, 'Left': 1260, 'Top': 417}","(-56.827, -0.0)",24.0,85.00588214941364,vertical,"(1272.5, 459.5)","(1, 0)",1260,417
genius,100,"[(1286, 329), (1285, 393), (1261, 393), (1262, 329)]","{'Width': 25, 'Height': 64, 'Left': 1261, 'Top': 329}","(-42.788, -0.0)",24.0,64.00781202322104,vertical,"(1273.5, 361.0)","(1, 0)",1261,329
unoriginal,100,"[(1287, 217), (1286, 323), (1262, 323), (1263, 217)]","{'Width': 25, 'Height': 106, 'Left': 1262, 'Top': 217}","(-70.867, -0.0)",24.0,106.00471687618433,vertical,"(1274.5, 270.0)","(1, 0)",1262,217
1980,100,"[(1271, 836), (1341, 836), (1341, 849), (1271, 849)]","{'Width': 70, 'Height': 13, 'Left': 1271, 'Top': 836}","(0.0, -300.0)",13.0,70.0,horizontal,"(1306.0, 842.5)","(1, 0)",1271,836
80,100,"[(1297, 848), (1313, 848), (1313, 858), (1297, 858)]","{'Width': 16, 'Height': 10, 'Left': 1297, 'Top': 848}","(0.0, -300.0)",10.0,16.0,horizontal,"(1305.0, 853.0)","(1, 0)",1297,848
MORTON,100,"[(1313, 756), (1311, 786), (1300, 785), (1302, 755)]","{'Width': 13, 'Height': 31, 'Left': 1300, 'Top': 755}","(-10.028, 0.061)",11.045361017187261,30.066592756745816,vertical,"(1306.5, 770.5)","(1, 0)",1300,755
RAY,100,"[(1314, 740), (1313, 755), (1302, 754), (1303, 739)]","{'Width': 12, 'Height': 16, 'Left': 1302, 'Top': 739}","(-10.028, 0.061)",11.045361017187261,15.033296378372908,vertical,"(1308.0, 747.0)","(1, 0)",1302,739
SCREENWRITING,100,"[(1318, 607), (1316, 715), (1303, 715), (1305, 607)]","{'Width': 15, 'Height': 108, 'Left': 1303, 'Top': 607}","(-36.102, -0.0)",13.0,108.01851693112621,vertical,"(1310.5, 661.0)","(1, 0)",1303,607
GUIDE,100,"[(1319, 541), (1318, 581), (1305, 581), (1306, 541)]","{'Width': 14, 'Height': 40, 'Left': 1305, 'Top': 541}","(-26.742, -0.0)",13.0,40.01249804748511,vertical,"(1312.0, 561.0)","(1, 0)",1305,541
TO,100,"[(1318, 586), (1318, 603), (1305, 603), (1305, 586)]","{'Width': 13, 'Height': 17, 'Left': 1305, 'Top': 586}","(-300.0, -0.0)",13.0,17.0,vertical,"(1311.5, 594.5)","(1, 0)",1305,586
QUICK,100,"[(1320, 496), (1319, 538), (1306, 538), (1307, 496)]","{'Width': 14, 'Height': 42, 'Left': 1306, 'Top': 496}","(-28.079, -0.0)",13.0,42.01190307520001,vertical,"(1313.0, 517.0)","(1, 0)",1306,496
A,100,"[(1320, 481), (1320, 492), (1308, 492), (1308, 481)]","{'Width': 12, 'Height': 11, 'Left': 1308, 'Top': 481}","(-300.0, -0.0)",12.0,11.0,vertical,"(1314.0, 486.5)","(1, 0)",1308,481
1,100,"[(1326, 363), (1326, 376), (1309, 376), (1309, 363)]","{'Width': 17, 'Height': 13, 'Left': 1309, 'Top': 363}","(-300.0, -0.0)",17.0,13.0,vertical,"(1317.5, 369.5)","(1, 0)",1309,363
%,100,"[(1313, 848), (1322, 848), (1322, 858), (1313, 858)]","{'Width': 9, 'Height': 10, 'Left': 1313, 'Top': 848}","(0.0, -300.0)",10.0,9.0,horizontal,"(1317.5, 853.0)","(1, 0)",1313,848
Barr,100,"[(1346, 805), (1345, 832), (1331, 832), (1332, 805)]","{'Width': 15, 'Height': 27, 'Left': 1331, 'Top': 805}","(-18.051, -0.0)",14.0,27.018512172212592,vertical,"(1338.5, 818.5)","(1, 0)",1331,805
Shepherd,100,"[(1348, 745), (1347, 800), (1332, 800), (1333, 745)]","{'Width': 16, 'Height': 55, 'Left': 1332, 'Top': 745}","(-36.771, -0.0)",15.0,55.00909015790027,vertical,"(1340.0, 772.5)","(1, 0)",1332,745
-,100,"[(1346, 799), (1346, 808), (1332, 808), (1332, 799)]","{'Width': 14, 'Height': 9, 'Left': 1332, 'Top': 799}","(-300.0, -0.0)",14.0,9.0,vertical,"(1339.0, 803.5)","(1, 0)",1332,799
Introduction,100,"[(1347, 617), (1346, 684), (1333, 684), (1334, 617)]","{'Width': 14, 'Height': 67, 'Left': 1333, 'Top': 617}","(-44.793, -0.0)",13.0,67.00746227100382,vertical,"(1340.0, 650.5)","(1, 0)",1333,617
Very,100,"[(1347, 554), (1347, 580), (1335, 580), (1335, 554)]","{'Width': 12, 'Height': 26, 'Left': 1335, 'Top': 554}","(-300.0, -0.0)",12.0,26.0,vertical,"(1341.0, 567.0)","(1, 0)",1335,554
Short,100,"[(1347, 583), (1347, 614), (1335, 614), (1335, 583)]","{'Width': 12, 'Height': 31, 'Left': 1335, 'Top': 583}","(-300.0, -0.0)",12.0,31.0,vertical,"(1341.0, 598.5)","(1, 0)",1335,583
A,100,"[(1348, 542), (1348, 552), (1336, 552), (1336, 542)]","{'Width': 12, 'Height': 10, 'Left': 1336, 'Top': 542}","(-300.0, -0.0)",12.0,10.0,vertical,"(1342.0, 547.0)","(1, 0)",1336,542
MODERN,100,"[(1349, 413), (1349, 471), (1338, 471), (1338, 413)]","{'Width': 11, 'Height': 58, 'Left': 1338, 'Top': 413}","(-300.0, -0.0)",11.0,58.0,vertical,"(1343.5, 442.0)","(1, 0)",1338,413
DRAMA,100,"[(1348, 476), (1348, 527), (1338, 527), (1338, 476)]","{'Width': 10, 'Height': 51, 'Left': 1338, 'Top': 476}","(-300.0, -0.0)",10.0,51.0,vertical,"(1343.0, 501.5)","(1, 0)",1338,476
809,100,"[(1363, 830), (1385, 830), (1385, 842), (1363, 842)]","{'Width': 22, 'Height': 12, 'Left': 1363, 'Top': 830}","(0.0, -300.0)",12.0,22.0,horizontal,"(1374.0, 836.0)","(1, 0)",1363,830
HOME,100,"[(1401, 678), (1399, 795), (1378, 795), (1380, 678)]","{'Width': 23, 'Height': 117, 'Left': 1378, 'Top': 678}","(-39.111, -0.0)",21.0,117.01709276853532,vertical,"(1389.5, 736.5)","(1, 0)",1378,678
WIMAN,100,"[(1399, 398), (1398, 462), (1387, 462), (1388, 398)]","{'Width': 12, 'Height': 64, 'Left': 1387, 'Top': 398}","(-42.788, -0.0)",11.0,64.00781202322104,vertical,"(1393.0, 430.0)","(1, 0)",1387,398
CHRISTIAN,100,"[(1402, 280), (1400, 387), (1388, 387), (1390, 280)]","{'Width': 14, 'Height': 107, 'Left': 1388, 'Top': 280}","(-35.768, -0.0)",12.0,107.01868995647442,vertical,"(1395.0, 333.5)","(1, 0)",1388,280
1935,100,"[(1394, 830), (1424, 830), (1424, 841), (1394, 841)]","{'Width': 30, 'Height': 11, 'Left': 1394, 'Top': 830}","(0.0, -300.0)",11.0,30.0,horizontal,"(1409.0, 835.5)","(1, 0)",1394,830
EDITED,100,"[(1411, 349), (1411, 380), (1403, 380), (1403, 349)]","{'Width': 8, 'Height': 31, 'Left': 1403, 'Top': 349}","(-300.0, -0.0)",8.0,31.0,vertical,"(1407.0, 364.5)","(1, 0)",1403,349
BY,100,"[(1410, 385), (1410, 395), (1403, 395), (1403, 385)]","{'Width': 7, 'Height': 10, 'Left': 1403, 'Top': 385}","(-300.0, -0.0)",7.0,10.0,vertical,"(1406.5, 390.0)","(1, 0)",1403,385
10,100,"[(1432, 666), (1492, 667), (1491, 730), (1431, 729)]","{'Width': 61, 'Height': 64, 'Left': 1431, 'Top': 666}","(0.011, -42.119)",63.00793600809346,60.00833275470999,horizontal,"(1461.5, 698.0)","(1, 0)",1431,666
809.1935,100,"[(1438, 850), (1498, 851), (1498, 865), (1438, 864)]","{'Width': 60, 'Height': 15, 'Left': 1438, 'Top': 850}","(0.011, -300.0)",14.0,60.00833275470999,horizontal,"(1468.0, 857.5)","(1, 0)",1438,850
ASERIE,100,"[(1484, 814), (1484, 849), (1476, 849), (1476, 814)]","{'Width': 8, 'Height': 35, 'Left': 1476, 'Top': 814}","(-300.0, -0.0)",8.0,35.0,vertical,"(1480.0, 831.5)","(1, 0)",1476,814
ANI,100,"[(1507, 869), (1530, 869), (1530, 879), (1507, 879)]","{'Width': 23, 'Height': 10, 'Left': 1507, 'Top': 869}","(0.0, -300.0)",10.0,23.0,horizontal,"(1518.5, 874.0)","(1, 0)",1507,869
"809,3",100,"[(1508, 852), (1548, 853), (1548, 866), (1508, 865)]","{'Width': 40, 'Height': 14, 'Left': 1508, 'Top': 852}","(0.017, -300.0)",13.0,40.01249804748511,horizontal,"(1528.0, 859.0)","(1, 0)",1508,852
ANIM,100,"[(1515, 662), (1547, 663), (1547, 678), (1515, 677)]","{'Width': 32, 'Height': 16, 'Left': 1515, 'Top': 662}","(0.021, -300.0)",15.0,32.01562118716424,horizontal,"(1531.0, 670.0)","(1, 0)",1515,662
OSBORNE,100,"[(1521, 705), (1582, 707), (1582, 719), (1521, 717)]","{'Width': 61, 'Height': 14, 'Left': 1521, 'Top': 705}","(0.022, -300.0)",12.0,61.032778078668514,horizontal,"(1551.5, 712.0)","(1, 0)",1521,705
