txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
WILLING,100,"[(1500, 1310), (1508, 1401), (1492, 1402), (1484, 1311)]","{'Width': 24, 'Height': 92, 'Left': 1484, 'Top': 1310}","(9.278, -0.051)",16.0312195418814,91.35097153287424,vertical,"(1496.0, 1356.0)","(0, 0)",1484,1310
EXECUTIONERS,100,"[(1509, 1412), (1525, 1583), (1509, 1585), (1493, 1413)]","{'Width': 32, 'Height': 173, 'Left': 1493, 'Top': 1412}","(8.718, -0.102)",16.1245154965971,171.74690681348528,vertical,"(1509.0, 1498.25)","(0, 0)",1493,1412
Rescued,100,"[(1569, 524), (1535, 631), (1503, 621), (1538, 514)]","{'Width': 66, 'Height': 117, 'Left': 1503, 'Top': 514}","(-2.567, 0.255)",33.52610922848042,112.27199116431488,vertical,"(1536.25, 572.5)","(0, 0)",1503,514
Gint,100,"[(1532, 934), (1532, 963), (1519, 963), (1519, 934)]","{'Width': 13, 'Height': 29, 'Left': 1519, 'Top': 934}","(-300.0, -0.0)",13.0,29.0,vertical,"(1525.5, 948.5)","(0, 0)",1519,934
BECOMING,100,"[(1564, 1105), (1586, 1369), (1550, 1372), (1528, 1108)]","{'Width': 58, 'Height': 267, 'Left': 1528, 'Top': 1105}","(9.788, -0.068)",36.124783736376884,264.9150807334305,vertical,"(1557.0, 1238.5)","(0, 0)",1528,1105
ter,100,"[(1546, 660), (1547, 692), (1534, 692), (1533, 660)]","{'Width': 14, 'Height': 32, 'Left': 1533, 'Top': 660}","(26.102, -0.0)",13.0,32.01562118716424,vertical,"(1540.0, 676.0)","(0, 0)",1533,660
A,100,"[(1547, 709), (1547, 718), (1534, 718), (1534, 709)]","{'Width': 13, 'Height': 9, 'Left': 1534, 'Top': 709}","(-300.0, -0.0)",13.0,9.0,vertical,"(1540.5, 713.5)","(0, 0)",1534,709
LEYSON,100,"[(1535, 833), (1603, 835), (1602, 865), (1534, 863)]","{'Width': 69, 'Height': 32, 'Left': 1534, 'Top': 833}","(0.024, -24.471)",30.01666203960727,68.0294054067798,horizontal,"(1568.5, 849.0)","(0, 0)",1534,833
YOUNG,100,"[(1569, 1390), (1572, 1438), (1555, 1439), (1552, 1391)]","{'Width': 20, 'Height': 49, 'Left': 1552, 'Top': 1390}","(13.051, -0.048)",17.029386365926403,48.093658625644196,vertical,"(1562.0, 1414.5)","(0, 0)",1552,1390
READERS,100,"[(1572, 1445), (1576, 1506), (1559, 1507), (1555, 1446)]","{'Width': 21, 'Height': 62, 'Left': 1555, 'Top': 1445}","(12.439, -0.048)",17.029386365926403,61.1310068623117,vertical,"(1565.5, 1476.0)","(0, 0)",1555,1445
OBAMA,100,"[(1577, 1532), (1582, 1615), (1566, 1616), (1561, 1533)]","{'Width': 21, 'Height': 84, 'Left': 1561, 'Top': 1532}","(13.54, -0.051)",16.0312195418814,83.15046602394962,vertical,"(1571.5, 1574.0)","(0, 0)",1561,1532
BATTLE,100,"[(1576, 582), (1579, 619), (1567, 620), (1564, 583)]","{'Width': 15, 'Height': 38, 'Left': 1564, 'Top': 582}","(10.06, -0.068)",12.041594578792296,37.12142238654117,vertical,"(1571.5, 601.0)","(0, 0)",1564,582
LACS,100,"[(1566, 1674), (1601, 1673), (1601, 1685), (1566, 1686)]","{'Width': 35, 'Height': 13, 'Left': 1566, 'Top': 1673}","(-0.023, -300.0)",12.0,35.014282800023196,horizontal,"(1583.5, 1679.5)","(0, 0)",1566,1673
HEROES,100,"[(1579, 622), (1582, 662), (1570, 663), (1567, 623)]","{'Width': 15, 'Height': 41, 'Left': 1567, 'Top': 622}","(10.876, -0.068)",12.041594578792296,40.11234224026316,vertical,"(1574.5, 642.5)","(0, 0)",1567,622
VOICES,100,"[(1582, 666), (1584, 697), (1572, 698), (1570, 667)]","{'Width': 14, 'Height': 32, 'Left': 1570, 'Top': 666}","(12.643, -0.068)",12.041594578792296,31.064449134018133,vertical,"(1577.0, 682.0)","(0, 0)",1570,666
FR,100,"[(1585, 699), (1586, 709), (1574, 710), (1573, 700)]","{'Width': 13, 'Height': 11, 'Left': 1573, 'Top': 699}","(8.157, -0.068)",12.041594578792296,10.04987562112089,vertical,"(1579.5, 704.5)","(0, 0)",1573,699
ADAPTED,100,"[(1590, 1399), (1595, 1461), (1579, 1462), (1574, 1400)]","{'Width': 21, 'Height': 63, 'Left': 1574, 'Top': 1399}","(10.115, -0.051)",16.0312195418814,62.20128616033595,vertical,"(1584.5, 1430.5)","(0, 0)",1574,1399
FOR,100,"[(1596, 1468), (1598, 1493), (1582, 1494), (1580, 1469)]","{'Width': 18, 'Height': 26, 'Left': 1580, 'Top': 1468}","(10.196, -0.051)",16.0312195418814,25.079872407968907,vertical,"(1589.0, 1481.0)","(0, 0)",1580,1468
MICHELLE,100,"[(1601, 1519), (1608, 1626), (1592, 1627), (1584, 1520)]","{'Width': 24, 'Height': 108, 'Left': 1584, 'Top': 1519}","(12.468, -0.051)",16.0312195418814,107.22872749408155,vertical,"(1596.25, 1573.0)","(0, 0)",1584,1519
SHENG,100,"[(1599, 509), (1602, 547), (1591, 548), (1588, 510)]","{'Width': 14, 'Height': 39, 'Left': 1588, 'Top': 509}","(10.332, -0.074)",11.045361017187261,38.118237105091836,vertical,"(1595.0, 528.5)","(0, 0)",1588,509
SEED,100,"[(1589, 771), (1691, 774), (1690, 811), (1588, 808)]","{'Width': 103, 'Height': 40, 'Left': 1588, 'Top': 771}","(0.024, -30.181)",37.013511046643494,102.04410811016969,horizontal,"(1639.5, 791.0)","(0, 0)",1588,771
Jacobsen,100,"[(1637, 260), (1617, 347), (1589, 340), (1610, 254)]","{'Width': 48, 'Height': 93, 'Left': 1589, 'Top': 254}","(-3.548, 0.204)",28.861739379323623,89.26925562588724,vertical,"(1613.25, 300.25)","(0, 0)",1589,254
MINECRAFT,100,"[(1602, 552), (1608, 622), (1598, 623), (1592, 553)]","{'Width': 16, 'Height': 71, 'Left': 1592, 'Top': 552}","(9.516, -0.082)",10.04987562112089,70.25667228100119,vertical,"(1600.0, 587.5)","(0, 0)",1592,552
BESTOON,100,"[(1609, 628), (1613, 672), (1602, 673), (1598, 629)]","{'Width': 15, 'Height': 45, 'Left': 1598, 'Top': 628}","(8.973, -0.074)",11.045361017187261,44.181444068749045,vertical,"(1605.5, 650.5)","(0, 0)",1598,628
HOTE,100,"[(1613, 676), (1615, 698), (1604, 699), (1602, 677)]","{'Width': 13, 'Height': 23, 'Left': 1602, 'Top': 676}","(8.973, -0.074)",11.045361017187261,22.090722034374522,vertical,"(1608.5, 687.5)","(0, 0)",1602,676
PRESS,100,"[(1605, 1673), (1632, 1672), (1632, 1684), (1605, 1685)]","{'Width': 27, 'Height': 13, 'Left': 1605, 'Top': 1672}","(-0.03, -300.0)",12.0,27.018512172212592,horizontal,"(1618.5, 1678.5)","(0, 0)",1605,1672
HOFFMAN,100,"[(1636, 466), (1643, 545), (1630, 546), (1623, 467)]","{'Width': 20, 'Height': 80, 'Left': 1623, 'Top': 466}","(9.206, -0.063)",13.038404810405298,79.30952023559341,vertical,"(1633.0, 506.0)","(0, 0)",1623,466
H,100,"[(1645, 840), (1645, 858), (1624, 858), (1624, 840)]","{'Width': 21, 'Height': 18, 'Left': 1624, 'Top': 840}","(-300.0, -0.0)",21.0,18.0,vertical,"(1634.5, 849.0)","(0, 0)",1624,840
WORDS,100,"[(1644, 1195), (1653, 1302), (1634, 1303), (1625, 1197)]","{'Width': 28, 'Height': 108, 'Left': 1625, 'Top': 1195}","(9.698, -0.043)",19.026297590440446,107.37783756436893,vertical,"(1639.0, 1249.25)","(0, 0)",1625,1195
BY,100,"[(1643, 664), (1644, 686), (1631, 687), (1630, 665)]","{'Width': 14, 'Height': 23, 'Left': 1630, 'Top': 664}","(17.945, -0.063)",13.038404810405298,22.02271554554524,vertical,"(1637.0, 675.5)","(0, 0)",1630,664
THE,100,"[(1644, 689), (1646, 720), (1633, 721), (1631, 690)]","{'Width': 15, 'Height': 32, 'Left': 1631, 'Top': 689}","(12.643, -0.063)",13.038404810405298,31.064449134018133,vertical,"(1638.5, 705.0)","(0, 0)",1631,689
FAIL,100,"[(1655, 1317), (1661, 1382), (1641, 1383), (1635, 1319)]","{'Width': 26, 'Height': 66, 'Left': 1635, 'Top': 1317}","(8.837, -0.041)",20.024984394500787,65.27633568147036,vertical,"(1648.0, 1350.25)","(0, 0)",1635,1317
ME,100,"[(1661, 1397), (1664, 1437), (1646, 1438), (1642, 1399)]","{'Width': 22, 'Height': 41, 'Left': 1642, 'Top': 1397}","(10.876, -0.045)",18.027756377319946,40.11234224026316,vertical,"(1653.25, 1417.75)","(0, 0)",1642,1397
108,100,"[(1674, 825), (1672, 878), (1649, 877), (1651, 824)]","{'Width': 25, 'Height': 54, 'Left': 1649, 'Top': 824}","(-21.616, 0.035)",23.021728866442675,53.03772242470448,vertical,"(1661.5, 851.0)","(0, 0)",1649,824
Patricia,100,"[(1667, 1487), (1671, 1538), (1656, 1539), (1652, 1488)]","{'Width': 19, 'Height': 52, 'Left': 1652, 'Top': 1487}","(10.4, -0.054)",15.033296378372908,51.15662224971465,vertical,"(1661.5, 1513.0)","(0, 0)",1652,1487
T.,100,"[(1671, 1542), (1672, 1551), (1657, 1552), (1656, 1543)]","{'Width': 16, 'Height': 10, 'Left': 1656, 'Top': 1542}","(7.341, -0.054)",15.033296378372908,9.055385138137417,vertical,"(1664.0, 1547.0)","(0, 0)",1656,1542
O'Conner,100,"[(1672, 1554), (1676, 1608), (1661, 1609), (1657, 1555)]","{'Width': 19, 'Height': 55, 'Left': 1657, 'Top': 1554}","(11.012, -0.054)",15.033296378372908,54.147945482723536,vertical,"(1666.5, 1581.5)","(0, 0)",1657,1554
NO,100,"[(1701, 836), (1701, 874), (1677, 874), (1677, 836)]","{'Width': 24, 'Height': 38, 'Left': 1677, 'Top': 836}","(-300.0, -0.0)",24.0,38.0,vertical,"(1689.0, 855.0)","(0, 0)",1677,836
Michael,100,"[(1687, 1468), (1755, 1465), (1756, 1480), (1688, 1483)]","{'Width': 69, 'Height': 18, 'Left': 1687, 'Top': 1465}","(-0.036, 12.235)",15.033296378372908,68.06614430096654,horizontal,"(1721.5, 1474.0)","(0, 0)",1687,1465
OF,100,"[(1697, 774), (1737, 775), (1736, 812), (1696, 811)]","{'Width': 41, 'Height': 38, 'Left': 1696, 'Top': 774}","(0.02, -30.181)",37.013511046643494,40.01249804748511,horizontal,"(1716.5, 793.0)","(0, 0)",1696,774
Dobbs,100,"[(1697, 1494), (1749, 1491), (1750, 1505), (1698, 1508)]","{'Width': 53, 'Height': 17, 'Left': 1697, 'Top': 1491}","(-0.047, 11.42)",14.035668847618199,52.08646657242167,horizontal,"(1723.5, 1499.5)","(0, 0)",1697,1491
ЗНІ,100,"[(1730, 830), (1729, 880), (1700, 880), (1701, 830)]","{'Width': 30, 'Height': 50, 'Left': 1700, 'Top': 830}","(-40.784, -0.0)",29.0,50.00999900019995,vertical,"(1715.0, 855.0)","(0, 0)",1700,830
VID,100,"[(1716, 402), (1719, 432), (1710, 433), (1707, 403)]","{'Width': 12, 'Height': 31, 'Left': 1707, 'Top': 402}","(8.157, -0.091)",9.055385138137417,30.14962686336267,vertical,"(1713.0, 417.5)","(0, 0)",1707,402
ANNE,100,"[(1708, 899), (1789, 900), (1789, 928), (1708, 927)]","{'Width': 81, 'Height': 29, 'Left': 1708, 'Top': 899}","(0.01, -300.0)",28.0,81.00617260431454,horizontal,"(1748.5, 913.5)","(0, 0)",1708,899
DR,100,"[(1734, 554), (1731, 581), (1718, 579), (1721, 553)]","{'Width': 16, 'Height': 28, 'Left': 1718, 'Top': 553}","(-7.341, 0.125)",13.152946437965905,27.16615541441225,vertical,"(1726.0, 566.75)","(0, 0)",1718,553
MAE,100,"[(1734, 590), (1738, 629), (1723, 630), (1719, 591)]","{'Width': 19, 'Height': 40, 'Left': 1719, 'Top': 590}","(7.953, -0.054)",15.033296378372908,39.20459156782532,vertical,"(1728.5, 610.0)","(0, 0)",1719,590
Knoy,100,"[(1719, 1676), (1746, 1674), (1747, 1683), (1720, 1685)]","{'Width': 28, 'Height': 11, 'Left': 1719, 'Top': 1674}","(-0.06, 7.341)",9.055385138137417,27.073972741361768,horizontal,"(1733.0, 1679.5)","(0, 0)",1719,1674
Nikki,100,"[(1813, 969), (1721, 966), (1722, 937), (1814, 940)]","{'Width': 93, 'Height': 32, 'Left': 1721, 'Top': 937}","(0.027, -23.655)",29.017236257093817,92.04890004774636,horizontal,"(1767.5, 953.0)","(0, 0)",1721,937
JEMISON,100,"[(1738, 638), (1745, 713), (1731, 714), (1724, 639)]","{'Width': 21, 'Height': 76, 'Left': 1724, 'Top': 638}","(8.74, -0.058)",14.035668847618199,75.32595834106593,vertical,"(1734.5, 676.0)","(0, 0)",1724,638
WOODEN,100,"[(1730, 839), (1852, 843), (1851, 873), (1729, 869)]","{'Width': 123, 'Height': 34, 'Left': 1729, 'Top': 839}","(0.027, -24.471)",30.01666203960727,122.06555615733703,horizontal,"(1790.5, 856.0)","(0, 0)",1729,839
VAD,100,"[(1750, 518), (1753, 546), (1734, 548), (1731, 520)]","{'Width': 22, 'Height': 30, 'Left': 1731, 'Top': 518}","(7.613, -0.086)",19.1049731745428,28.160255680657446,vertical,"(1742.0, 533.0)","(0, 0)",1731,518
WHO,100,"[(1753, 553), (1756, 586), (1738, 588), (1735, 555)]","{'Width': 21, 'Height': 35, 'Left': 1735, 'Top': 553}","(8.973, -0.091)",18.110770276274835,33.13608305156178,vertical,"(1745.5, 570.5)","(0, 0)",1735,553
Teenage,100,"[(1762, 351), (1772, 438), (1747, 441), (1737, 354)]","{'Width': 35, 'Height': 90, 'Left': 1737, 'Top': 351}","(7.097, -0.098)",25.179356624028344,87.5728268357257,vertical,"(1754.5, 396.0)","(0, 0)",1737,351
MAKE,100,"[(1756, 588), (1760, 625), (1742, 627), (1738, 590)]","{'Width': 22, 'Height': 39, 'Left': 1738, 'Top': 588}","(7.545, -0.091)",18.110770276274835,37.21558813185679,vertical,"(1749.0, 607.5)","(0, 0)",1738,588
A,100,"[(1760, 626), (1761, 637), (1743, 639), (1742, 628)]","{'Width': 19, 'Height': 13, 'Left': 1742, 'Top': 626}","(8.973, -0.091)",18.110770276274835,11.045361017187261,vertical,"(1751.5, 632.5)","(0, 0)",1742,626
DIFFERENCE,100,"[(1761, 639), (1768, 717), (1750, 718), (1743, 641)]","{'Width': 25, 'Height': 79, 'Left': 1743, 'Top': 639}","(9.089, -0.045)",18.027756377319946,78.31347265956222,vertical,"(1755.5, 678.75)","(0, 0)",1743,639
SARAH,100,"[(1748, 776), (1851, 779), (1850, 815), (1747, 812)]","{'Width': 104, 'Height': 39, 'Left': 1747, 'Top': 776}","(0.024, -29.365)",36.013886210738214,103.04368005850722,horizontal,"(1799.0, 795.5)","(0, 0)",1747,776
!,100,"[(1747, 1675), (1753, 1675), (1754, 1683), (1748, 1683)]","{'Width': 7, 'Height': 8, 'Left': 1747, 'Top': 1675}","(0.0, 6.526)",8.06225774829855,6.0,horizontal,"(1750.5, 1679.0)","(0, 0)",1747,1675
Soul,100,"[(1773, 446), (1778, 493), (1753, 496), (1748, 449)]","{'Width': 30, 'Height': 50, 'Left': 1748, 'Top': 446}","(7.667, -0.098)",25.179356624028344,47.265209192385896,vertical,"(1763.0, 471.0)","(0, 0)",1748,446
Journal,100,"[(1779, 499), (1788, 578), (1763, 581), (1754, 502)]","{'Width': 34, 'Height': 82, 'Left': 1754, 'Top': 499}","(7.16, -0.098)",25.179356624028344,79.51100552753688,vertical,"(1771.0, 540.0)","(0, 0)",1754,499
ken,100,"[(1791, 392), (1796, 436), (1773, 438), (1768, 395)]","{'Width': 28, 'Height': 46, 'Left': 1768, 'Top': 392}","(7.178, -0.071)",23.08679276123039,44.28317965096906,vertical,"(1782.0, 415.25)","(0, 0)",1768,392
My,100,"[(1783, 1357), (1784, 1376), (1773, 1377), (1771, 1358)]","{'Width': 13, 'Height': 20, 'Left': 1771, 'Top': 1357}","(15.498, -0.074)",11.045361017187261,19.026297590440446,vertical,"(1777.75, 1367.0)","(0, 0)",1771,1357
name,100,"[(1785, 1379), (1788, 1414), (1776, 1415), (1773, 1380)]","{'Width': 15, 'Height': 36, 'Left': 1773, 'Top': 1379}","(9.516, -0.068)",12.041594578792296,35.12833614050059,vertical,"(1780.5, 1397.0)","(0, 0)",1773,1379
Soup,100,"[(1797, 439), (1804, 496), (1781, 498), (1774, 442)]","{'Width': 30, 'Height': 59, 'Left': 1774, 'Top': 439}","(6.642, -0.071)",23.08679276123039,57.42821606144492,vertical,"(1789.0, 468.75)","(0, 0)",1774,439
is,100,"[(1787, 1420), (1788, 1435), (1777, 1436), (1776, 1421)]","{'Width': 12, 'Height': 16, 'Left': 1776, 'Top': 1420}","(12.235, -0.074)",11.045361017187261,15.033296378372908,vertical,"(1782.0, 1428.0)","(0, 0)",1776,1420
Jason,100,"[(1790, 1442), (1793, 1481), (1781, 1482), (1778, 1443)]","{'Width': 15, 'Height': 40, 'Left': 1778, 'Top': 1442}","(10.604, -0.068)",12.041594578792296,39.11521443121589,vertical,"(1785.5, 1462.0)","(0, 0)",1778,1442
for,100,"[(1804, 502), (1808, 534), (1785, 537), (1781, 505)]","{'Width': 27, 'Height': 35, 'Left': 1781, 'Top': 502}","(6.526, -0.106)",23.194827009486403,32.2490309931942,vertical,"(1794.5, 519.5)","(0, 0)",1781,502
.,100,"[(1792, 1481), (1792, 1485), (1781, 1486), (1781, 1482)]","{'Width': 11, 'Height': 5, 'Left': 1781, 'Top': 1481}","(-300.0, -0.074)",11.045361017187261,4.0,vertical,"(1786.5, 1483.5)","(0, 0)",1781,1481
Kine,100,"[(1793, 1494), (1795, 1526), (1785, 1527), (1782, 1495)]","{'Width': 13, 'Height': 33, 'Left': 1782, 'Top': 1494}","(13.051, -0.082)",10.04987562112089,32.0624390837628,vertical,"(1788.75, 1510.5)","(0, 0)",1782,1494
too,100,"[(1796, 1531), (1798, 1555), (1787, 1556), (1785, 1532)]","{'Width': 13, 'Height': 25, 'Left': 1785, 'Top': 1531}","(9.788, -0.074)",11.045361017187261,24.08318915758459,vertical,"(1791.5, 1543.5)","(0, 0)",1785,1531
the,100,"[(1808, 538), (1812, 574), (1790, 576), (1786, 541)]","{'Width': 26, 'Height': 38, 'Left': 1786, 'Top': 538}","(7.341, -0.074)",22.090722034374522,36.22154055254967,vertical,"(1799.0, 557.25)","(0, 0)",1786,538
FRANK,100,"[(1794, 900), (1888, 901), (1888, 929), (1794, 928)]","{'Width': 94, 'Height': 29, 'Left': 1794, 'Top': 900}","(0.009, -300.0)",28.0,94.00531899844816,horizontal,"(1841.0, 914.5)","(0, 0)",1794,900
Jack,100,"[(1808, 627), (1810, 651), (1798, 652), (1796, 628)]","{'Width': 14, 'Height': 25, 'Left': 1796, 'Top': 627}","(9.788, -0.068)",12.041594578792296,24.08318915758459,vertical,"(1803.0, 639.5)","(0, 0)",1796,627
Eats,100,"[(1828, 1223), (1833, 1285), (1804, 1287), (1799, 1225)]","{'Width': 34, 'Height': 64, 'Left': 1799, 'Top': 1223}","(10.115, -0.056)",29.068883707497267,62.20128616033595,vertical,"(1816.0, 1255.0)","(0, 0)",1799,1223
WADE,100,"[(1826, 281), (1829, 314), (1806, 316), (1802, 283)]","{'Width': 27, 'Height': 35, 'Left': 1802, 'Top': 281}","(8.973, -0.071)",23.08679276123039,33.13608305156178,vertical,"(1815.75, 298.5)","(0, 0)",1802,281
7,100,"[(1818, 1289), (1819, 1306), (1806, 1306), (1805, 1289)]","{'Width': 14, 'Height': 17, 'Left': 1805, 'Top': 1289}","(13.867, -0.0)",13.0,17.029386365926403,vertical,"(1812.0, 1297.5)","(0, 0)",1805,1289
RUDSON,100,"[(1830, 317), (1834, 360), (1811, 362), (1806, 319)]","{'Width': 28, 'Height': 45, 'Left': 1806, 'Top': 317}","(8.769, -0.071)",23.08679276123039,43.18564576337837,vertical,"(1820.25, 339.5)","(0, 0)",1806,317
Shoots,100,"[(1835, 1306), (1843, 1405), (1814, 1407), (1806, 1308)]","{'Width': 37, 'Height': 101, 'Left': 1806, 'Top': 1306}","(10.094, -0.056)",29.068883707497267,99.32270636667126,vertical,"(1824.5, 1356.5)","(0, 0)",1806,1306
&,100,"[(1834, 364), (1835, 378), (1813, 380), (1811, 366)]","{'Width': 24, 'Height': 16, 'Left': 1811, 'Top': 364}","(11.42, -0.074)",22.090722034374522,14.035668847618199,vertical,"(1823.25, 372.0)","(0, 0)",1811,364
CHERYL,100,"[(1836, 379), (1840, 420), (1816, 422), (1812, 381)]","{'Width': 28, 'Height': 43, 'Left': 1812, 'Top': 379}","(8.361, -0.068)",24.08318915758459,41.19465984809196,vertical,"(1826.0, 400.5)","(0, 0)",1812,379
&,100,"[(1844, 1413), (1846, 1439), (1818, 1441), (1816, 1415)]","{'Width': 30, 'Height': 28, 'Left': 1816, 'Top': 1413}","(10.604, -0.058)",28.071337695236398,26.076809620810597,vertical,"(1831.0, 1427.0)","(0, 0)",1816,1413
WILLIS,100,"[(1841, 422), (1845, 461), (1821, 463), (1817, 424)]","{'Width': 28, 'Height': 41, 'Left': 1817, 'Top': 422}","(7.953, -0.068)",24.08318915758459,39.20459156782532,vertical,"(1831.0, 442.5)","(0, 0)",1817,422
Leaves,100,"[(1847, 1448), (1855, 1547), (1826, 1549), (1818, 1450)]","{'Width': 37, 'Height': 101, 'Left': 1818, 'Top': 1448}","(10.094, -0.056)",29.068883707497267,99.32270636667126,vertical,"(1836.5, 1498.5)","(0, 0)",1818,1448
Brina,100,"[(1900, 972), (1819, 969), (1820, 940), (1901, 943)]","{'Width': 82, 'Height': 32, 'Left': 1819, 'Top': 940}","(0.03, -23.655)",29.017236257093817,81.05553651663777,horizontal,"(1860.0, 956.0)","(0, 0)",1819,940
HUDSON,100,"[(1845, 463), (1850, 508), (1826, 510), (1821, 465)]","{'Width': 29, 'Height': 47, 'Left': 1821, 'Top': 463}","(7.341, -0.068)",24.08318915758459,45.27692569068709,vertical,"(1835.5, 486.5)","(0, 0)",1821,463
THE,100,"[(1850, 517), (1853, 550), (1831, 552), (1827, 519)]","{'Width': 26, 'Height': 35, 'Left': 1827, 'Top': 517}","(8.973, -0.074)",22.090722034374522,33.13608305156178,vertical,"(1840.25, 534.5)","(0, 0)",1827,517
CO,100,"[(1859, 598), (1862, 623), (1838, 625), (1835, 600)]","{'Width': 27, 'Height': 27, 'Left': 1835, 'Top': 598}","(6.797, -0.068)",24.08318915758459,25.179356624028344,vertical,"(1848.5, 611.5)","(0, 0)",1835,598
CONVERSATIONS,100,"[(1854, 605), (1862, 695), (1852, 696), (1844, 606)]","{'Width': 18, 'Height': 91, 'Left': 1844, 'Top': 605}","(9.177, -0.082)",10.04987562112089,90.35485598461214,vertical,"(1853.0, 650.5)","(0, 0)",1844,605
ABO,100,"[(1862, 699), (1864, 720), (1855, 721), (1853, 700)]","{'Width': 11, 'Height': 22, 'Left': 1853, 'Top': 699}","(8.565, -0.091)",9.055385138137417,21.095023109728988,vertical,"(1858.5, 710.0)","(0, 0)",1853,699
MUHAMMAD,100,"[(1865, 1253), (1871, 1334), (1859, 1335), (1853, 1254)]","{'Width': 18, 'Height': 82, 'Left': 1853, 'Top': 1253}","(11.012, -0.068)",12.041594578792296,81.2219182240853,vertical,"(1862.0, 1294.0)","(0, 0)",1853,1253
X08,100,"[(1879, 833), (1878, 886), (1854, 885), (1855, 833)]","{'Width': 25, 'Height': 53, 'Left': 1854, 'Top': 833}","(-43.232, 0.034)",24.020824298928627,53.009433122794285,vertical,"(1866.5, 859.25)","(0, 0)",1854,833
ALE,100,"[(1871, 1336), (1873, 1356), (1861, 1357), (1859, 1337)]","{'Width': 14, 'Height': 21, 'Left': 1859, 'Top': 1336}","(8.157, -0.068)",12.041594578792296,20.09975124224178,vertical,"(1866.0, 1346.5)","(0, 0)",1859,1336
:,100,"[(1872, 1352), (1873, 1359), (1862, 1360), (1861, 1353)]","{'Width': 12, 'Height': 8, 'Left': 1861, 'Top': 1352}","(5.71, -0.074)",11.045361017187261,7.0710678118654755,vertical,"(1867.0, 1356.0)","(0, 0)",1861,1352
THE,100,"[(1873, 1366), (1875, 1386), (1864, 1387), (1862, 1367)]","{'Width': 13, 'Height': 21, 'Left': 1862, 'Top': 1366}","(8.157, -0.074)",11.045361017187261,20.09975124224178,vertical,"(1868.5, 1376.5)","(0, 0)",1862,1366
GREATEST,100,"[(1875, 1387), (1879, 1438), (1867, 1439), (1863, 1388)]","{'Width': 16, 'Height': 52, 'Left': 1863, 'Top': 1387}","(10.4, -0.068)",12.041594578792296,51.15662224971465,vertical,"(1871.0, 1413.0)","(0, 0)",1863,1387
BERGEN,100,"[(1876, 277), (1882, 339), (1871, 340), (1865, 278)]","{'Width': 17, 'Height': 63, 'Left': 1865, 'Top': 277}","(8.429, -0.074)",11.045361017187261,62.289646009589745,vertical,"(1873.5, 308.5)","(0, 0)",1865,277
THE,100,"[(1889, 387), (1894, 438), (1878, 440), (1872, 389)]","{'Width': 22, 'Height': 53, 'Left': 1872, 'Top': 387}","(8.32, -0.102)",16.1245154965971,51.24451190127583,vertical,"(1883.25, 413.5)","(0, 0)",1872,387
HOLOCAUST,100,"[(1897, 469), (1917, 669), (1899, 671), (1879, 471)]","{'Width': 38, 'Height': 202, 'Left': 1879, 'Top': 469}","(8.157, -0.091)",18.110770276274835,200.9975124224178,vertical,"(1898.0, 570.0)","(0, 0)",1879,469
HAPPINESS,100,"[(1915, 1231), (1921, 1323), (1905, 1324), (1899, 1232)]","{'Width': 22, 'Height': 93, 'Left': 1899, 'Top': 1231}","(12.507, -0.051)",16.0312195418814,92.19544457292888,vertical,"(1910.0, 1277.5)","(0, 0)",1899,1231
PROJECT,100,"[(1921, 1332), (1926, 1403), (1911, 1404), (1906, 1333)]","{'Width': 20, 'Height': 72, 'Left': 1906, 'Top': 1332}","(11.583, -0.054)",15.033296378372908,71.17583859709698,vertical,"(1916.0, 1368.0)","(0, 0)",1906,1332
Co,100,"[(1916, 697), (1917, 714), (1908, 715), (1907, 698)]","{'Width': 10, 'Height': 18, 'Left': 1907, 'Top': 697}","(13.867, -0.091)",9.055385138137417,17.029386365926403,vertical,"(1912.0, 706.0)","(0, 0)",1907,697
GRETCHEN,100,"[(1929, 1446), (1934, 1529), (1918, 1530), (1913, 1447)]","{'Width': 21, 'Height': 84, 'Left': 1913, 'Top': 1446}","(13.54, -0.051)",16.0312195418814,83.15046602394962,vertical,"(1923.5, 1488.0)","(0, 0)",1913,1446
MERDRICAL,100,"[(1923, 343), (1928, 388), (1921, 388), (1916, 344)]","{'Width': 12, 'Height': 45, 'Left': 1916, 'Top': 343}","(7.341, -0.0)",7.0,45.27692569068709,vertical,"(1922.0, 365.75)","(0, 0)",1916,343
RUBIN,100,"[(1934, 1536), (1937, 1587), (1922, 1588), (1919, 1537)]","{'Width': 18, 'Height': 52, 'Left': 1919, 'Top': 1536}","(13.867, -0.054)",15.033296378372908,51.088159097779204,vertical,"(1928.0, 1562.0)","(0, 0)",1919,1536
PEROPICOVE,100,"[(1928, 390), (1933, 440), (1926, 440), (1921, 391)]","{'Width': 12, 'Height': 50, 'Left': 1921, 'Top': 390}","(8.157, -0.0)",7.0,50.24937810560445,vertical,"(1927.0, 415.25)","(0, 0)",1921,390
TO,100,"[(1941, 334), (1943, 354), (1925, 356), (1923, 336)]","{'Width': 20, 'Height': 22, 'Left': 1923, 'Top': 334}","(8.157, -0.091)",18.110770276274835,20.09975124224178,vertical,"(1933.0, 345.0)","(0, 0)",1923,334
