txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
OCCASION,100,"[(2025, 892), (2021, 1165), (1989, 1164), (1993, 892)]","{'Width': 36, 'Height': 273, 'Left': 1989, 'Top': 892}","(-24.516, 0.011)",32.01562118716424,273.02930245671433,vertical,"(2007.0, 1028.25)","(0, 0)",1989,892
THE,100,"[(2026, 846), (2025, 883), (1992, 882), (1993, 845)]","{'Width': 34, 'Height': 38, 'Left': 1992, 'Top': 845}","(-13.291, 0.011)",33.015148038438355,37.013511046643494,vertical,"(2009.0, 864.0)","(0, 0)",1992,845
RISING,100,"[(2029, 659), (2026, 830), (1993, 829), (1996, 658)]","{'Width': 36, 'Height': 172, 'Left': 1993, 'Top': 658}","(-20.475, 0.011)",33.015148038438355,171.0263137648707,vertical,"(2011.0, 744.0)","(0, 0)",1993,658
DICKSON,100,"[(2012, 503), (2011, 610), (1999, 610), (2000, 503)]","{'Width': 13, 'Height': 107, 'Left': 1999, 'Top': 503}","(-38.436, -0.0)",12.0,107.00467279516349,vertical,"(2005.5, 556.5)","(0, 0)",1999,503
TO,100,"[(2022, 854), (2022, 872), (2012, 872), (2012, 854)]","{'Width': 10, 'Height': 18, 'Left': 2012, 'Top': 854}","(-300.0, -0.0)",10.0,18.0,vertical,"(2017.0, 863.0)","(0, 0)",2012,854
PAUL,100,"[(2030, 529), (2028, 587), (2016, 587), (2018, 529)]","{'Width': 14, 'Height': 58, 'Left': 2016, 'Top': 529}","(-10.417, -0.0)",12.0,58.034472514187634,vertical,"(2023.0, 558.0)","(0, 0)",2016,529
CHA,100,"[(2037, 1212), (2073, 1213), (2072, 1228), (2036, 1227)]","{'Width': 37, 'Height': 16, 'Left': 2036, 'Top': 1212}","(0.01, -5.388)",15.033296378372908,36.013886210738214,horizontal,"(2054.5, 1220.0)","(0, 0)",2036,1212
World,100,"[(2088, 1026), (2087, 1088), (2041, 1087), (2042, 1025)]","{'Width': 47, 'Height': 63, 'Left': 2041, 'Top': 1025}","(-22.271, 0.008)",46.010868281309364,62.00806399170998,vertical,"(2064.5, 1056.5)","(0, 0)",2041,1025
Our,100,"[(2089, 990), (2088, 1030), (2042, 1029), (2043, 989)]","{'Width': 47, 'Height': 41, 'Left': 2042, 'Top': 989}","(-14.369, 0.008)",46.010868281309364,40.01249804748511,vertical,"(2065.5, 1009.5)","(0, 0)",2042,989
Shape,100,"[(2090, 933), (2089, 990), (2043, 989), (2044, 932)]","{'Width': 47, 'Height': 58, 'Left': 2043, 'Top': 932}","(-20.475, 0.008)",46.010868281309364,57.0087712549569,vertical,"(2066.5, 961.0)","(0, 0)",2043,932
Words,100,"[(2091, 873), (2090, 932), (2044, 931), (2045, 872)]","{'Width': 47, 'Height': 60, 'Left': 2044, 'Top': 872}","(-21.194, 0.008)",46.010868281309364,59.00847396772772,vertical,"(2067.5, 902.0)","(0, 0)",2044,872
How,100,"[(2091, 832), (2090, 875), (2045, 874), (2046, 831)]","{'Width': 46, 'Height': 44, 'Left': 2045, 'Top': 831}","(-15.446, 0.008)",45.0111097397076,43.01162633521314,vertical,"(2068.0, 853.0)","(0, 0)",2045,831
Storylines,100,"[(2099, 500), (2093, 789), (2047, 788), (2053, 499)]","{'Width': 52, 'Height': 290, 'Left': 2047, 'Top': 499}","(-17.302, 0.008)",46.010868281309364,289.06227702694105,vertical,"(2073.0, 644.0)","(0, 0)",2047,499
CHAMBERLIN,100,"[(2074, 358), (2073, 446), (2059, 446), (2060, 358)]","{'Width': 15, 'Height': 88, 'Left': 2059, 'Top': 358}","(-31.611, -0.0)",14.0,88.0056816347672,vertical,"(2066.5, 402.0)","(0, 0)",2059,358
J.EDWARD,100,"[(2094, 365), (2093, 439), (2077, 439), (2078, 365)]","{'Width': 17, 'Height': 74, 'Left': 2077, 'Top': 365}","(-26.582, -0.0)",16.0,74.00675644831355,vertical,"(2085.5, 402.0)","(0, 0)",2077,365
808,100,"[(2104, 1189), (2139, 1192), (2138, 1208), (2103, 1205)]","{'Width': 36, 'Height': 19, 'Left': 2103, 'Top': 1189}","(0.031, -5.747)",16.0312195418814,35.12833614050059,horizontal,"(2121.0, 1198.5)","(0, 0)",2103,1189
HER,100,"[(2103, 1215), (2140, 1216), (2140, 1228), (2103, 1227)]","{'Width': 37, 'Height': 13, 'Left': 2103, 'Top': 1215}","(0.01, -300.0)",12.0,37.013511046643494,horizontal,"(2121.5, 1221.5)","(0, 0)",2103,1215
AGE,100,"[(2149, 917), (2148, 951), (2106, 949), (2107, 915)]","{'Width': 43, 'Height': 36, 'Left': 2106, 'Top': 915}","(-12.213, 0.017)",42.04759208325728,34.0147027033899,vertical,"(2127.5, 933.0)","(0, 0)",2106,915
MEDIA,100,"[(2152, 862), (2150, 915), (2107, 913), (2109, 860)]","{'Width': 45, 'Height': 55, 'Left': 2107, 'Top': 860}","(-9.519, 0.017)",43.04648650006177,53.03772242470448,vertical,"(2129.5, 887.5)","(0, 0)",2107,860
DIGITAL,100,"[(2155, 793), (2152, 858), (2109, 856), (2112, 791)]","{'Width': 46, 'Height': 67, 'Left': 2109, 'Top': 791}","(-7.783, 0.017)",43.04648650006177,65.06919393998976,vertical,"(2132.0, 824.5)","(0, 0)",2109,791
THE,100,"[(2156, 755), (2155, 789), (2113, 787), (2114, 753)]","{'Width': 43, 'Height': 36, 'Left': 2113, 'Top': 753}","(-12.213, 0.017)",42.04759208325728,34.0147027033899,vertical,"(2134.5, 771.0)","(0, 0)",2113,753
IN,100,"[(2157, 731), (2156, 750), (2114, 748), (2115, 729)]","{'Width': 43, 'Height': 21, 'Left': 2114, 'Top': 729}","(-6.825, 0.017)",42.04759208325728,19.026297590440446,vertical,"(2135.5, 739.5)","(0, 0)",2114,729
DILEMMA,100,"[(2165, 572), (2159, 702), (2117, 700), (2122, 570)]","{'Width': 48, 'Height': 132, 'Left': 2117, 'Top': 570}","(-7.783, 0.017)",42.04759208325728,130.13838787997952,vertical,"(2140.75, 636.0)","(0, 0)",2117,570
STORYTELLER'S,100,"[(2175, 329), (2165, 559), (2122, 557), (2132, 327)]","{'Width': 53, 'Height': 232, 'Left': 2122, 'Top': 327}","(-8.262, 0.017)",43.04648650006177,230.21728866442677,vertical,"(2148.5, 443.0)","(0, 0)",2122,327
HERNANDEZ,100,"[(2149, 1070), (2146, 1182), (2122, 1181), (2125, 1069)]","{'Width': 27, 'Height': 113, 'Left': 2122, 'Top': 1069}","(-13.411, 0.015)",24.020824298928627,112.04017136723775,vertical,"(2135.5, 1125.5)","(0, 0)",2122,1069
LOUIS,100,"[(2150, 1008), (2149, 1062), (2125, 1061), (2126, 1007)]","{'Width': 25, 'Height': 55, 'Left': 2125, 'Top': 1007}","(-19.398, 0.015)",24.020824298928627,54.00925846556311,vertical,"(2137.5, 1034.5)","(0, 0)",2125,1007
THE,100,"[(2178, 259), (2176, 317), (2133, 315), (2135, 257)]","{'Width': 45, 'Height': 60, 'Left': 2133, 'Top': 257}","(-10.417, 0.017)",43.04648650006177,58.034472514187634,vertical,"(2155.5, 287.0)","(0, 0)",2133,257
CHALLENGES,100,"[(2163, 864), (2161, 963), (2140, 963), (2142, 864)]","{'Width': 23, 'Height': 99, 'Left': 2140, 'Top': 864}","(-17.781, -0.0)",21.0,99.02019995940222,vertical,"(2151.5, 913.5)","(0, 0)",2140,864
OVERCOMING,100,"[(2165, 718), (2163, 820), (2142, 820), (2144, 718)]","{'Width': 23, 'Height': 102, 'Left': 2142, 'Top': 718}","(-18.32, -0.0)",21.0,102.0196059588548,vertical,"(2153.5, 769.0)","(0, 0)",2142,718
THE,100,"[(2163, 827), (2163, 858), (2142, 858), (2142, 827)]","{'Width': 21, 'Height': 31, 'Left': 2142, 'Top': 827}","(-300.0, -0.0)",21.0,31.0,vertical,"(2152.5, 842.5)","(0, 0)",2142,827
.,100,"[(2144, 1193), (2149, 1193), (2148, 1209), (2143, 1209)]","{'Width': 6, 'Height': 16, 'Left': 2143, 'Top': 1193}","(0.0, -5.747)",16.0312195418814,5.0,horizontal,"(2146.0, 1201.0)","(0, 0)",2143,1193
VAN,100,"[(2183, 1233), (2215, 1234), (2215, 1244), (2183, 1243)]","{'Width': 32, 'Height': 11, 'Left': 2183, 'Top': 1233}","(0.011, -300.0)",10.0,32.01562118716424,horizontal,"(2199.0, 1238.5)","(0, 0)",2183,1233
NAT,100,"[(2184, 1126), (2242, 1127), (2242, 1150), (2184, 1149)]","{'Width': 58, 'Height': 24, 'Left': 2184, 'Top': 1126}","(0.006, -300.0)",23.0,58.008620049092706,horizontal,"(2213.0, 1138.0)","(0, 0)",2184,1126
808.5,100,"[(2184, 1208), (2239, 1208), (2239, 1223), (2184, 1223)]","{'Width': 55, 'Height': 15, 'Left': 2184, 'Top': 1208}","(0.0, -300.0)",15.0,55.0,horizontal,"(2211.5, 1215.5)","(0, 0)",2184,1208
STORYTELLIN,100,"[(2229, 938), (2226, 1038), (2196, 1037), (2199, 937)]","{'Width': 33, 'Height': 101, 'Left': 2196, 'Top': 937}","(-11.974, 0.012)",30.01666203960727,100.04498987955368,vertical,"(2212.5, 987.5)","(0, 0)",2196,937
OF,100,"[(2230, 912), (2229, 935), (2199, 934), (2200, 911)]","{'Width': 31, 'Height': 24, 'Left': 2199, 'Top': 911}","(-8.262, 0.012)",30.01666203960727,23.021728866442675,vertical,"(2214.5, 923.0)","(0, 0)",2199,911
JOY,100,"[(2231, 878), (2230, 908), (2200, 907), (2201, 877)]","{'Width': 31, 'Height': 31, 'Left': 2200, 'Top': 877}","(-10.776, 0.012)",30.01666203960727,30.01666203960727,vertical,"(2215.5, 892.5)","(0, 0)",2200,877
THE,100,"[(2232, 845), (2231, 875), (2201, 874), (2202, 844)]","{'Width': 31, 'Height': 31, 'Left': 2201, 'Top': 844}","(-10.776, 0.012)",30.01666203960727,30.01666203960727,vertical,"(2216.5, 859.5)","(0, 0)",2201,844
ON,100,"[(2232, 818), (2231, 839), (2202, 838), (2203, 817)]","{'Width': 30, 'Height': 22, 'Left': 2202, 'Top': 817}","(-7.544, 0.012)",29.017236257093817,21.02379604162864,vertical,"(2217.0, 828.0)","(0, 0)",2202,817
CAMP,100,"[(2234, 770), (2233, 814), (2203, 813), (2204, 769)]","{'Width': 31, 'Height': 45, 'Left': 2203, 'Top': 769}","(-15.806, 0.012)",30.01666203960727,44.01136216933077,vertical,"(2218.5, 791.5)","(0, 0)",2203,769
VAN,100,"[(2235, 733), (2234, 763), (2204, 762), (2205, 732)]","{'Width': 31, 'Height': 31, 'Left': 2204, 'Top': 732}","(-10.776, 0.012)",30.01666203960727,30.01666203960727,vertical,"(2219.5, 747.5)","(0, 0)",2204,732
RICHARD,100,"[(2237, 660), (2235, 728), (2205, 727), (2207, 659)]","{'Width': 32, 'Height': 69, 'Left': 2205, 'Top': 659}","(-12.213, 0.012)",30.01666203960727,68.0294054067798,vertical,"(2221.0, 693.5)","(0, 0)",2205,659
GATHER,100,"[(2242, 478), (2237, 646), (2207, 645), (2212, 477)]","{'Width': 35, 'Height': 169, 'Left': 2207, 'Top': 477}","(-12.07, 0.012)",30.01666203960727,168.07438829280326,vertical,"(2224.5, 561.5)","(0, 0)",2207,477
PAS,100,"[(2256, 1208), (2291, 1208), (2291, 1222), (2256, 1222)]","{'Width': 35, 'Height': 14, 'Left': 2256, 'Top': 1208}","(0.0, -300.0)",14.0,35.0,horizontal,"(2273.5, 1215.0)","(0, 0)",2256,1208
!,100,"[(2349, 871), (2348, 900), (2289, 899), (2290, 870)]","{'Width': 60, 'Height': 30, 'Left': 2289, 'Top': 870}","(-10.417, 0.006)",59.00847396772772,29.017236257093817,vertical,"(2319.0, 885.0)","(0, 0)",2289,870
AWESOME,100,"[(2357, 550), (2351, 804), (2291, 803), (2297, 549)]","{'Width': 66, 'Height': 255, 'Left': 2291, 'Top': 549}","(-15.207, 0.006)",60.00833275470999,254.07085625864295,vertical,"(2324.0, 676.5)","(0, 0)",2291,549
RAN,100,"[(2394, 1235), (2433, 1236), (2433, 1248), (2394, 1247)]","{'Width': 39, 'Height': 13, 'Left': 2394, 'Top': 1235}","(0.009, -300.0)",12.0,39.01281840626232,horizontal,"(2413.5, 1241.5)","(0, 0)",2394,1235
808.7,100,"[(2397, 1211), (2458, 1212), (2458, 1226), (2397, 1225)]","{'Width': 61, 'Height': 15, 'Left': 2397, 'Top': 1211}","(0.006, -300.0)",14.0,61.00819617067857,horizontal,"(2427.5, 1218.5)","(0, 0)",2397,1211
COMEDY,100,"[(2443, 846), (2440, 915), (2426, 914), (2429, 845)]","{'Width': 17, 'Height': 70, 'Left': 2426, 'Top': 845}","(-8.262, 0.026)",14.035668847618199,69.06518659932803,vertical,"(2434.5, 880.0)","(0, 0)",2426,845
RANDAZZO,100,"[(2428, 423), (2523, 424), (2523, 440), (2428, 439)]","{'Width': 95, 'Height': 17, 'Left': 2428, 'Top': 423}","(0.004, -300.0)",16.0,95.00526301210897,horizontal,"(2475.5, 431.5)","(0, 0)",2428,423
Purpose,100,"[(2470, 496), (2466, 653), (2429, 652), (2433, 495)]","{'Width': 41, 'Height': 158, 'Left': 2429, 'Top': 495}","(-14.099, 0.01)",37.013511046643494,157.05094714773293,vertical,"(2449.5, 574.0)","(0, 0)",2429,495
IN,100,"[(2444, 822), (2443, 837), (2429, 836), (2430, 821)]","{'Width': 15, 'Height': 16, 'Left': 2429, 'Top': 821}","(-5.388, 0.026)",14.035668847618199,15.033296378372908,vertical,"(2436.5, 829.0)","(0, 0)",2429,821
CAREER,100,"[(2447, 750), (2445, 814), (2430, 813), (2432, 749)]","{'Width': 17, 'Height': 65, 'Left': 2430, 'Top': 749}","(-11.495, 0.024)",15.033296378372908,64.03124237432849,vertical,"(2438.5, 781.5)","(0, 0)",2430,749
BOOKS,100,"[(2451, 1146), (2450, 1203), (2441, 1203), (2442, 1146)]","{'Width': 10, 'Height': 57, 'Left': 2441, 'Top': 1146}","(-20.475, -0.0)",9.0,57.0087712549569,vertical,"(2446.0, 1174.5)","(0, 0)",2441,1146
CHRONICLE,100,"[(2456, 1029), (2453, 1133), (2442, 1133), (2445, 1029)]","{'Width': 14, 'Height': 104, 'Left': 2442, 'Top': 1029}","(-12.453, -0.0)",11.0,104.04326023342406,vertical,"(2449.0, 1081.0)","(0, 0)",2442,1029
UNPREDICTABLE,100,"[(2464, 808), (2459, 942), (2445, 941), (2450, 807)]","{'Width': 19, 'Height': 135, 'Left': 2445, 'Top': 807}","(-9.627, 0.026)",14.035668847618199,134.09325113517085,vertical,"(2454.5, 874.5)","(0, 0)",2445,807
AN,100,"[(2464, 778), (2463, 800), (2450, 799), (2451, 778)]","{'Width': 14, 'Height': 22, 'Left': 2450, 'Top': 778}","(-7.903, 0.028)",13.038404810405298,22.02271554554524,vertical,"(2457.0, 788.75)","(0, 0)",2450,778
TO,100,"[(2466, 750), (2465, 772), (2451, 771), (2452, 749)]","{'Width': 15, 'Height': 23, 'Left': 2451, 'Top': 749}","(-7.903, 0.026)",14.035668847618199,22.02271554554524,vertical,"(2458.5, 760.5)","(0, 0)",2451,749
GUIDE,100,"[(2480, 884), (2478, 932), (2464, 931), (2466, 883)]","{'Width': 16, 'Height': 49, 'Left': 2464, 'Top': 883}","(-8.621, 0.026)",14.035668847618199,48.041648597857254,vertical,"(2472.0, 907.5)","(0, 0)",2464,883
DEFINITIVE,100,"[(2484, 790), (2481, 876), (2467, 875), (2470, 789)]","{'Width': 17, 'Height': 87, 'Left': 2467, 'Top': 789}","(-10.298, 0.026)",14.035668847618199,86.05230967266364,vertical,"(2475.5, 832.5)","(0, 0)",2467,789
Funny,100,"[(2508, 498), (2505, 612), (2469, 611), (2472, 497)]","{'Width': 39, 'Height': 115, 'Left': 2469, 'Top': 497}","(-13.65, 0.01)",36.013886210738214,114.03946685248927,vertical,"(2488.5, 554.5)","(0, 0)",2469,497
On,100,"[(2505, 619), (2504, 672), (2469, 671), (2470, 618)]","{'Width': 36, 'Height': 54, 'Left': 2469, 'Top': 618}","(-19.038, 0.01)",35.014282800023196,53.009433122794285,vertical,"(2487.0, 645.0)","(0, 0)",2469,618
THE,100,"[(2485, 751), (2484, 782), (2470, 781), (2471, 750)]","{'Width': 15, 'Height': 32, 'Left': 2470, 'Top': 750}","(-11.136, 0.026)",14.035668847618199,31.016124838541646,vertical,"(2477.5, 766.0)","(0, 0)",2470,750
SAU,100,"[(2515, 1224), (2551, 1225), (2551, 1239), (2515, 1238)]","{'Width': 36, 'Height': 15, 'Left': 2515, 'Top': 1224}","(0.01, -300.0)",14.0,36.013886210738214,horizontal,"(2533.0, 1231.5)","(0, 0)",2515,1224
808.8808,100,"[(2516, 1198), (2623, 1199), (2623, 1216), (2516, 1215)]","{'Width': 107, 'Height': 18, 'Left': 2516, 'Top': 1198}","(0.003, -300.0)",17.0,107.00467279516349,horizontal,"(2569.5, 1207.0)","(0, 0)",2516,1198
Europe,100,"[(2559, 1071), (2556, 1144), (2533, 1143), (2536, 1070)]","{'Width': 26, 'Height': 74, 'Left': 2533, 'Top': 1070}","(-8.741, 0.016)",23.021728866442675,73.06161783043132,vertical,"(2546.0, 1107.0)","(0, 0)",2533,1070
Walk,100,"[(2561, 1011), (2559, 1066), (2536, 1065), (2538, 1010)]","{'Width': 25, 'Height': 56, 'Left': 2536, 'Top': 1010}","(-9.878, 0.016)",23.021728866442675,55.036351623268054,vertical,"(2548.5, 1038.0)","(0, 0)",2536,1010
Writers,100,"[(2565, 930), (2562, 1007), (2539, 1006), (2542, 929)]","{'Width': 26, 'Height': 78, 'Left': 2539, 'Top': 929}","(-9.22, 0.016)",23.021728866442675,77.05841939723393,vertical,"(2552.0, 968.0)","(0, 0)",2539,929
SAUNTERING,100,"[(2572, 763), (2565, 917), (2542, 916), (2549, 762)]","{'Width': 30, 'Height': 155, 'Left': 2542, 'Top': 762}","(-7.903, 0.016)",23.021728866442675,154.1590088188167,vertical,"(2557.0, 839.5)","(0, 0)",2542,762
:,100,"[(2565, 919), (2565, 924), (2543, 923), (2543, 918)]","{'Width': 22, 'Height': 6, 'Left': 2543, 'Top': 918}","(-300.0, 0.016)",22.02271554554524,5.0,vertical,"(2554.0, 921.0)","(0, 0)",2543,918
Minshull,100,"[(2577, 649), (2573, 742), (2550, 741), (2554, 648)]","{'Width': 27, 'Height': 94, 'Left': 2550, 'Top': 648}","(-8.352, 0.016)",23.021728866442675,93.08598175880189,vertical,"(2563.5, 695.0)","(0, 0)",2550,648
Duncan,100,"[(2581, 562), (2577, 645), (2554, 644), (2558, 561)]","{'Width': 27, 'Height': 84, 'Left': 2554, 'Top': 561}","(-7.454, 0.016)",23.021728866442675,83.09632964216891,vertical,"(2567.5, 603.0)","(0, 0)",2554,561
PEN,100,"[(2587, 1222), (2623, 1222), (2623, 1235), (2587, 1235)]","{'Width': 36, 'Height': 13, 'Left': 2587, 'Top': 1222}","(0.0, -300.0)",13.0,36.0,horizontal,"(2605.0, 1228.5)","(0, 0)",2587,1222
PENO,100,"[(2620, 1140), (2619, 1183), (2610, 1183), (2611, 1140)]","{'Width': 10, 'Height': 43, 'Left': 2610, 'Top': 1140}","(-15.446, -0.0)",9.0,43.01162633521314,vertical,"(2615.0, 1161.5)","(0, 0)",2610,1140
Literature,100,"[(2646, 725), (2642, 808), (2617, 807), (2621, 724)]","{'Width': 29, 'Height': 84, 'Left': 2617, 'Top': 724}","(-7.454, 0.014)",25.019992006393608,83.09632964216891,vertical,"(2631.5, 766.0)","(0, 0)",2617,724
Migration,100,"[(2650, 636), (2646, 719), (2621, 718), (2625, 635)]","{'Width': 29, 'Height': 84, 'Left': 2621, 'Top': 635}","(-7.454, 0.014)",25.019992006393608,83.09632964216891,vertical,"(2635.5, 677.0)","(0, 0)",2621,635
of,100,"[(2651, 616), (2650, 637), (2625, 636), (2626, 615)]","{'Width': 26, 'Height': 22, 'Left': 2625, 'Top': 615}","(-7.544, 0.014)",25.019992006393608,21.02379604162864,vertical,"(2638.0, 626.0)","(0, 0)",2625,615
Book,100,"[(2653, 567), (2651, 612), (2626, 611), (2628, 566)]","{'Width': 27, 'Height': 46, 'Left': 2626, 'Top': 566}","(-8.082, 0.014)",25.019992006393608,45.044422518220834,vertical,"(2639.5, 589.0)","(0, 0)",2626,566
.,100,"[(2626, 1199), (2630, 1199), (2630, 1215), (2626, 1215)]","{'Width': 4, 'Height': 16, 'Left': 2626, 'Top': 1199}","(0.0, -300.0)",16.0,4.0,horizontal,"(2628.0, 1207.0)","(0, 0)",2626,1199
Penguin,100,"[(2656, 498), (2653, 563), (2628, 562), (2631, 497)]","{'Width': 28, 'Height': 66, 'Left': 2628, 'Top': 497}","(-7.783, 0.014)",25.019992006393608,65.06919393998976,vertical,"(2642.0, 530.0)","(0, 0)",2628,497
The,100,"[(2658, 462), (2657, 495), (2632, 494), (2633, 461)]","{'Width': 26, 'Height': 34, 'Left': 2632, 'Top': 461}","(-11.854, 0.014)",25.019992006393608,33.015148038438355,vertical,"(2645.0, 478.0)","(0, 0)",2632,461
HOM,100,"[(2663, 1230), (2699, 1230), (2699, 1243), (2663, 1243)]","{'Width': 36, 'Height': 13, 'Left': 2663, 'Top': 1230}","(0.0, -300.0)",13.0,36.0,horizontal,"(2681.0, 1236.5)","(0, 0)",2663,1230
"808,803",100,"[(2666, 1206), (2746, 1207), (2746, 1221), (2666, 1220)]","{'Width': 80, 'Height': 15, 'Left': 2666, 'Top': 1206}","(0.004, -300.0)",14.0,80.00624975587844,horizontal,"(2706.0, 1213.5)","(0, 0)",2666,1206
Freeman,100,"[(2725, 1040), (2719, 1171), (2687, 1169), (2693, 1038)]","{'Width': 38, 'Height': 133, 'Left': 2687, 'Top': 1038}","(-7.843, 0.022)",32.0624390837628,131.13733259449805,vertical,"(2706.0, 1104.5)","(0, 0)",2687,1038
",",100,"[(2718, 1169), (2718, 1178), (2687, 1176), (2687, 1167)]","{'Width': 31, 'Height': 11, 'Left': 2687, 'Top': 1167}","(-300.0, 0.023)",31.064449134018133,9.0,vertical,"(2702.5, 1172.5)","(0, 0)",2687,1167
John,100,"[(2729, 961), (2725, 1033), (2694, 1031), (2698, 959)]","{'Width': 35, 'Height': 74, 'Left': 2694, 'Top': 959}","(-6.466, 0.023)",31.064449134018133,72.11102550927978,vertical,"(2711.5, 996.0)","(0, 0)",2694,959
Home,100,"[(2755, 684), (2747, 814), (2703, 811), (2711, 681)]","{'Width': 52, 'Height': 133, 'Left': 2703, 'Top': 681}","(-5.837, 0.024)",44.10215414239989,130.24592124131948,vertical,"(2729.0, 747.5)","(0, 0)",2703,681
:,100,"[(2756, 652), (2755, 668), (2712, 665), (2713, 649)]","{'Width': 44, 'Height': 19, 'Left': 2712, 'Top': 649}","(-5.747, 0.025)",43.104524124504614,16.0312195418814,vertical,"(2734.0, 658.5)","(0, 0)",2712,649
Freeman's,100,"[(2772, 395), (2757, 642), (2714, 639), (2728, 392)]","{'Width': 58, 'Height': 250, 'Left': 2714, 'Top': 392}","(-5.915, 0.025)",43.104524124504614,247.45504642257754,vertical,"(2742.75, 517.0)","(0, 0)",2714,392
SHAMBHAL,100,"[(2777, 1273), (2832, 1274), (2832, 1283), (2777, 1282)]","{'Width': 55, 'Height': 10, 'Left': 2777, 'Top': 1273}","(0.007, -300.0)",9.0,55.00909015790027,horizontal,"(2804.5, 1278.0)","(0, 0)",2777,1273
ERO,100,"[(2793, 1190), (2832, 1191), (2832, 1206), (2793, 1205)]","{'Width': 39, 'Height': 16, 'Left': 2793, 'Top': 1190}","(0.009, -300.0)",15.0,39.01281840626232,horizontal,"(2812.5, 1198.0)","(0, 0)",2793,1190
808.81,100,"[(2794, 1167), (2843, 1168), (2843, 1184), (2794, 1183)]","{'Width': 49, 'Height': 17, 'Left': 2794, 'Top': 1167}","(0.007, -300.0)",16.0,49.01020301937138,horizontal,"(2818.5, 1175.5)","(0, 0)",2794,1167
SPIRIT,100,"[(2829, 1040), (2824, 1142), (2806, 1141), (2811, 1039)]","{'Width': 23, 'Height': 103, 'Left': 2806, 'Top': 1039}","(-7.328, 0.02)",18.027756377319946,102.12247548899312,vertical,"(2817.5, 1090.5)","(0, 0)",2806,1039
EROTIC,100,"[(2835, 901), (2830, 1020), (2812, 1019), (2817, 900)]","{'Width': 23, 'Height': 120, 'Left': 2812, 'Top': 900}","(-8.549, 0.02)",18.027756377319946,119.10499569707393,vertical,"(2823.5, 960.0)","(0, 0)",2812,900
THE,100,"[(2839, 822), (2836, 882), (2817, 881), (2820, 821)]","{'Width': 22, 'Height': 61, 'Left': 2817, 'Top': 821}","(-7.184, 0.019)",19.026297590440446,60.07495318350236,vertical,"(2828.0, 851.5)","(0, 0)",2817,821
HAMILL,100,"[(2852, 552), (2848, 634), (2831, 633), (2835, 551)]","{'Width': 21, 'Height': 83, 'Left': 2831, 'Top': 551}","(-7.364, 0.021)",17.029386365926403,82.09750300709517,vertical,"(2841.5, 592.5)","(0, 0)",2831,551
200,100,"[(2854, 1014), (2851, 1066), (2831, 1065), (2834, 1013)]","{'Width': 23, 'Height': 53, 'Left': 2831, 'Top': 1013}","(-6.226, 0.018)",20.024984394500787,52.08646657242167,vertical,"(2842.5, 1039.5)","(0, 0)",2831,1013
HAF,100,"[(2852, 1215), (2889, 1216), (2888, 1231), (2851, 1230)]","{'Width': 38, 'Height': 16, 'Left': 2851, 'Top': 1215}","(0.01, -5.388)",15.033296378372908,37.013511046643494,horizontal,"(2870.0, 1223.0)","(0, 0)",2851,1215
808.811,100,"[(2855, 1192), (2925, 1195), (2924, 1209), (2854, 1206)]","{'Width': 71, 'Height': 17, 'Left': 2854, 'Top': 1192}","(0.015, -5.029)",14.035668847618199,70.06425622241343,horizontal,"(2889.5, 1200.5)","(0, 0)",2854,1192
Bly,100,"[(2901, 1079), (2898, 1125), (2864, 1123), (2867, 1077)]","{'Width': 37, 'Height': 48, 'Left': 2864, 'Top': 1077}","(-5.508, 0.021)",34.058772731852805,46.09772228646444,vertical,"(2882.5, 1101.0)","(0, 0)",2864,1077
&,100,"[(2904, 1032), (2902, 1061), (2868, 1059), (2870, 1030)]","{'Width': 36, 'Height': 31, 'Left': 2868, 'Top': 1030}","(-5.209, 0.021)",34.058772731852805,29.068883707497267,vertical,"(2886.0, 1045.5)","(0, 0)",2868,1030
Barks,100,"[(2911, 933), (2906, 1015), (2871, 1013), (2876, 931)]","{'Width': 40, 'Height': 84, 'Left': 2871, 'Top': 931}","(-5.891, 0.021)",35.05709628591621,82.15229759416349,vertical,"(2891.0, 973.0)","(0, 0)",2871,931
Green,100,"[(2919, 818), (2913, 907), (2878, 905), (2884, 816)]","{'Width': 41, 'Height': 91, 'Left': 2878, 'Top': 816}","(-5.328, 0.021)",35.05709628591621,89.20201791439474,vertical,"(2898.5, 861.5)","(0, 0)",2878,816
",",100,"[(2912, 911), (2912, 917), (2878, 915), (2878, 909)]","{'Width': 34, 'Height': 8, 'Left': 2878, 'Top': 909}","(-300.0, 0.021)",34.058772731852805,6.0,vertical,"(2895.0, 913.0)","(0, 0)",2878,909
HAFIZ,100,"[(2933, 596), (2924, 730), (2889, 727), (2898, 594)]","{'Width': 44, 'Height': 136, 'Left': 2889, 'Top': 594}","(-5.348, 0.031)",35.12833614050059,134.30189872075525,vertical,"(2911.0, 661.75)","(0, 0)",2889,594
ILLUMINATED,100,"[(2953, 290), (2935, 571), (2900, 569), (2918, 288)]","{'Width': 53, 'Height': 283, 'Left': 2900, 'Top': 288}","(-5.608, 0.021)",35.05709628591621,281.5759222660915,vertical,"(2926.5, 429.5)","(0, 0)",2900,288
