txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
WAYS,100,"[(911, 327), (913, 391), (890, 392), (888, 328)]","{'Width': 25, 'Height': 65, 'Left': 888, 'Top': 327}","(11.917, -0.016)",23.021728866442675,64.03124237432849,vertical,"(900.5, 359.5)","(1, 0)",888,327
DERED,100,"[(973, 174), (977, 317), (943, 318), (939, 175)]","{'Width': 38, 'Height': 144, 'Left': 939, 'Top': 174}","(13.313, -0.011)",34.0147027033899,143.05593311708537,vertical,"(958.0, 246.0)","(1, 0)",939,174
PENCIL,100,"[(977, 324), (980, 432), (946, 433), (943, 325)]","{'Width': 37, 'Height': 109, 'Left': 943, 'Top': 324}","(13.406, -0.011)",34.0147027033899,108.04165863221463,vertical,"(961.5, 378.5)","(1, 0)",943,324
D,100,"[(980, 459), (980, 474), (947, 475), (947, 460)]","{'Width': 33, 'Height': 16, 'Left': 947, 'Top': 459}","(-300.0, -0.011)",33.015148038438355,15.0,vertical,"(963.5, 467.0)","(1, 0)",947,459
RED,100,"[(1015, 168), (1016, 208), (988, 209), (987, 169)]","{'Width': 29, 'Height': 41, 'Left': 987, 'Top': 168}","(14.896, -0.013)",28.0178514522438,40.01249804748511,vertical,"(1001.5, 188.5)","(1, 0)",987,168
WHITE,100,"[(1016, 217), (1018, 275), (991, 276), (989, 218)]","{'Width': 29, 'Height': 59, 'Left': 989, 'Top': 217}","(10.8, -0.014)",27.018512172212592,58.034472514187634,vertical,"(1003.5, 246.5)","(1, 0)",989,217
",",100,"[(1017, 267), (1017, 277), (990, 278), (990, 268)]","{'Width': 27, 'Height': 11, 'Left': 990, 'Top': 267}","(-300.0, -0.014)",27.018512172212592,10.0,vertical,"(1003.5, 272.5)","(1, 0)",990,267
and,100,"[(1018, 279), (1019, 310), (992, 311), (991, 280)]","{'Width': 28, 'Height': 32, 'Left': 991, 'Top': 279}","(11.544, -0.014)",27.018512172212592,31.016124838541646,vertical,"(1005.0, 295.0)","(1, 0)",991,279
WHOLE,100,"[(1019, 312), (1021, 403), (993, 404), (991, 313)]","{'Width': 30, 'Height': 92, 'Left': 991, 'Top': 312}","(16.944, -0.013)",28.0178514522438,91.02197536858887,vertical,"(1006.0, 358.0)","(1, 0)",991,312
LAROCCA,100,"[(1005, 59), (1006, 135), (994, 135), (993, 59)]","{'Width': 13, 'Height': 76, 'Left': 993, 'Top': 59}","(28.302, -0.0)",12.0,76.00657866263946,vertical,"(999.5, 97.0)","(1, 0)",993,59
LASON,100,"[(1027, 16), (1074, 15), (1074, 31), (1027, 32)]","{'Width': 47, 'Height': 17, 'Left': 1027, 'Top': 15}","(-0.008, -300.0)",16.0,47.01063709417264,horizontal,"(1050.5, 23.5)","(1, 0)",1027,15
SUSPENDEDE,100,"[(1078, 84), (1082, 439), (1032, 440), (1028, 85)]","{'Width': 54, 'Height': 356, 'Left': 1028, 'Top': 84}","(33.051, -0.007)",50.00999900019995,355.0225344960514,vertical,"(1055.0, 262.0)","(1, 0)",1028,84
For,100,"[(1128, 168), (1128, 193), (1109, 193), (1109, 168)]","{'Width': 19, 'Height': 25, 'Left': 1109, 'Top': 168}","(-300.0, -0.0)",19.0,25.0,vertical,"(1118.5, 180.5)","(1, 0)",1109,168
Black,100,"[(1128, 198), (1128, 243), (1109, 243), (1109, 198)]","{'Width': 19, 'Height': 45, 'Left': 1109, 'Top': 198}","(-300.0, -0.0)",19.0,45.0,vertical,"(1118.5, 220.5)","(1, 0)",1109,198
Girls,100,"[(1128, 247), (1128, 288), (1109, 288), (1109, 247)]","{'Width': 19, 'Height': 41, 'Left': 1109, 'Top': 247}","(-300.0, -0.0)",19.0,41.0,vertical,"(1118.5, 267.5)","(1, 0)",1109,247
Like,100,"[(1128, 292), (1128, 327), (1109, 327), (1109, 292)]","{'Width': 19, 'Height': 35, 'Left': 1109, 'Top': 292}","(-300.0, -0.0)",19.0,35.0,vertical,"(1118.5, 309.5)","(1, 0)",1109,292
Me,100,"[(1128, 332), (1128, 355), (1109, 355), (1109, 332)]","{'Width': 19, 'Height': 23, 'Left': 1109, 'Top': 332}","(-300.0, -0.0)",19.0,23.0,vertical,"(1118.5, 343.5)","(1, 0)",1109,332
Lockington,100,"[(1126, 48), (1125, 111), (1111, 111), (1112, 48)]","{'Width': 15, 'Height': 63, 'Left': 1111, 'Top': 48}","(-23.461, -0.0)",14.0,63.00793600809346,vertical,"(1118.5, 79.5)","(1, 0)",1111,48
Inside,100,"[(1187, 237), (1187, 274), (1173, 274), (1173, 237)]","{'Width': 14, 'Height': 37, 'Left': 1173, 'Top': 237}","(-300.0, -0.0)",14.0,37.0,vertical,"(1180.0, 255.5)","(1, 0)",1173,237
Out,100,"[(1187, 278), (1187, 305), (1173, 305), (1173, 278)]","{'Width': 14, 'Height': 27, 'Left': 1173, 'Top': 278}","(-300.0, -0.0)",14.0,27.0,vertical,"(1180.0, 291.5)","(1, 0)",1173,278
Back,100,"[(1187, 323), (1187, 356), (1173, 356), (1173, 323)]","{'Width': 14, 'Height': 33, 'Left': 1173, 'Top': 323}","(-300.0, -0.0)",14.0,33.0,vertical,"(1180.0, 339.5)","(1, 0)",1173,323
Again,100,"[(1187, 360), (1187, 396), (1173, 396), (1173, 360)]","{'Width': 14, 'Height': 36, 'Left': 1173, 'Top': 360}","(-300.0, -0.0)",14.0,36.0,vertical,"(1180.0, 378.0)","(1, 0)",1173,360
Swing,100,"[(1242, 143), (1238, 242), (1201, 241), (1205, 142)]","{'Width': 41, 'Height': 100, 'Left': 1201, 'Top': 142}","(-9.217, 0.01)",37.013511046643494,99.08077512817509,vertical,"(1221.5, 192.0)","(1, 0)",1201,142
ALEXANDER,100,"[(1225, 325), (1226, 414), (1209, 414), (1208, 325)]","{'Width': 18, 'Height': 89, 'Left': 1208, 'Top': 325}","(33.144, -0.0)",17.0,89.00561780022652,vertical,"(1217.0, 369.5)","(1, 0)",1208,325
KWAME,100,"[(1243, 344), (1244, 400), (1229, 400), (1228, 344)]","{'Width': 16, 'Height': 56, 'Left': 1228, 'Top': 344}","(20.854, -0.0)",15.0,56.00892785976178,vertical,"(1236.0, 372.0)","(1, 0)",1228,344
-,100,"[(1298, 76), (1299, 104), (1264, 105), (1263, 77)]","{'Width': 36, 'Height': 29, 'Left': 1263, 'Top': 76}","(10.427, -0.011)",35.014282800023196,28.0178514522438,vertical,"(1281.0, 90.5)","(1, 0)",1263,76
Swing,100,"[(1299, 140), (1301, 236), (1266, 237), (1264, 141)]","{'Width': 37, 'Height': 97, 'Left': 1264, 'Top': 140}","(17.875, -0.011)",35.014282800023196,96.02083107326243,vertical,"(1282.5, 188.5)","(1, 0)",1264,140
ALEXANDER,100,"[(1285, 324), (1286, 415), (1270, 415), (1269, 324)]","{'Width': 17, 'Height': 91, 'Left': 1269, 'Top': 324}","(33.888, -0.0)",16.0,91.00549433962765,vertical,"(1277.5, 369.5)","(1, 0)",1269,324
KWAME,100,"[(1304, 343), (1305, 400), (1289, 400), (1288, 343)]","{'Width': 17, 'Height': 57, 'Left': 1288, 'Top': 343}","(21.227, -0.0)",16.0,57.0087712549569,vertical,"(1296.5, 371.5)","(1, 0)",1288,343
WOODSON,100,"[(1341, 66), (1340, 146), (1328, 146), (1329, 66)]","{'Width': 13, 'Height': 80, 'Left': 1328, 'Top': 66}","(-29.792, -0.0)",12.0,80.00624975587844,vertical,"(1334.5, 106.0)","(1, 0)",1328,66
dreaming,100,"[(1355, 271), (1354, 354), (1334, 354), (1335, 271)]","{'Width': 21, 'Height': 83, 'Left': 1334, 'Top': 271}","(-30.909, -0.0)",20.0,83.00602387778854,vertical,"(1344.5, 312.5)","(1, 0)",1334,271
brown,100,"[(1356, 169), (1355, 226), (1335, 226), (1336, 169)]","{'Width': 21, 'Height': 57, 'Left': 1335, 'Top': 169}","(-21.227, -0.0)",20.0,57.0087712549569,vertical,"(1345.5, 197.5)","(1, 0)",1335,169
girl,100,"[(1355, 236), (1355, 264), (1335, 264), (1335, 236)]","{'Width': 20, 'Height': 28, 'Left': 1335, 'Top': 236}","(-300.0, -0.0)",20.0,28.0,vertical,"(1345.0, 250.0)","(1, 0)",1335,236
JACQUELINE,100,"[(1358, 56), (1356, 157), (1336, 157), (1338, 56)]","{'Width': 22, 'Height': 101, 'Left': 1336, 'Top': 56}","(-18.806, -0.0)",20.0,101.01980003939822,vertical,"(1347.0, 106.5)","(1, 0)",1336,56
RED,100,"[(1415, 171), (1416, 211), (1388, 211), (1387, 171)]","{'Width': 29, 'Height': 40, 'Left': 1387, 'Top': 171}","(14.896, -0.0)",28.0,40.01249804748511,vertical,"(1401.5, 191.0)","(1, 0)",1387,171
",",100,"[(1415, 207), (1415, 217), (1387, 217), (1387, 207)]","{'Width': 28, 'Height': 10, 'Left': 1387, 'Top': 207}","(-300.0, -0.0)",28.0,10.0,vertical,"(1401.0, 212.0)","(1, 0)",1387,207
WHITE,100,"[(1416, 219), (1417, 277), (1388, 277), (1387, 219)]","{'Width': 30, 'Height': 58, 'Left': 1387, 'Top': 219}","(21.599, -0.0)",29.0,58.008620049092706,vertical,"(1402.0, 248.0)","(1, 0)",1387,219
",",100,"[(1416, 271), (1416, 281), (1388, 281), (1388, 271)]","{'Width': 28, 'Height': 10, 'Left': 1388, 'Top': 271}","(-300.0, -0.0)",28.0,10.0,vertical,"(1402.0, 276.0)","(1, 0)",1388,271
and,100,"[(1417, 280), (1418, 313), (1389, 313), (1388, 280)]","{'Width': 30, 'Height': 33, 'Left': 1388, 'Top': 280}","(12.289, -0.0)",29.0,33.015148038438355,vertical,"(1403.0, 296.5)","(1, 0)",1388,280
WHOLE,100,"[(1417, 315), (1419, 406), (1390, 406), (1388, 315)]","{'Width': 31, 'Height': 91, 'Left': 1388, 'Top': 315}","(16.944, -0.0)",29.0,91.02197536858887,vertical,"(1403.5, 360.5)","(1, 0)",1388,315
LAROCCA,100,"[(1404, 61), (1406, 135), (1395, 135), (1393, 61)]","{'Width': 13, 'Height': 74, 'Left': 1393, 'Top': 61}","(13.779, -0.0)",11.0,74.02702209328699,vertical,"(1399.5, 98.0)","(1, 0)",1393,61
NOTHING,100,"[(1450, 156), (1452, 257), (1431, 257), (1429, 156)]","{'Width': 23, 'Height': 101, 'Left': 1429, 'Top': 156}","(18.806, -0.0)",21.0,101.01980003939822,vertical,"(1440.5, 206.5)","(1, 0)",1429,156
BUT,100,"[(1452, 263), (1453, 308), (1432, 308), (1431, 263)]","{'Width': 22, 'Height': 45, 'Left': 1431, 'Top': 263}","(16.758, -0.0)",21.0,45.0111097397076,vertical,"(1442.0, 285.5)","(1, 0)",1431,263
THE,100,"[(1452, 316), (1453, 362), (1433, 362), (1432, 316)]","{'Width': 21, 'Height': 46, 'Left': 1432, 'Top': 316}","(17.13, -0.0)",20.0,46.010868281309364,vertical,"(1442.5, 339.0)","(1, 0)",1432,316
TRUTH,100,"[(1453, 369), (1454, 443), (1434, 443), (1433, 369)]","{'Width': 21, 'Height': 74, 'Left': 1433, 'Top': 369}","(27.558, -0.0)",20.0,74.00675644831355,vertical,"(1443.5, 406.0)","(1, 0)",1433,369
The,100,"[(1492, 174), (1493, 210), (1463, 211), (1462, 175)]","{'Width': 31, 'Height': 37, 'Left': 1462, 'Top': 174}","(13.406, -0.012)",30.01666203960727,36.013886210738214,vertical,"(1477.5, 192.5)","(1, 0)",1462,174
Things,100,"[(1493, 218), (1495, 290), (1466, 291), (1464, 219)]","{'Width': 31, 'Height': 73, 'Left': 1464, 'Top': 218}","(13.406, -0.013)",29.017236257093817,72.02777242147643,vertical,"(1479.5, 254.5)","(1, 0)",1464,218
She's,100,"[(1496, 300), (1498, 351), (1468, 352), (1466, 301)]","{'Width': 32, 'Height': 52, 'Left': 1466, 'Top': 300}","(9.496, -0.012)",30.01666203960727,51.03920062069938,vertical,"(1482.0, 326.0)","(1, 0)",1466,300
Seen,100,"[(1498, 359), (1500, 412), (1470, 413), (1468, 360)]","{'Width': 32, 'Height': 54, 'Left': 1468, 'Top': 359}","(9.869, -0.012)",30.01666203960727,53.03772242470448,vertical,"(1484.0, 386.0)","(1, 0)",1468,359
JASON,100,"[(1540, 66), (1541, 131), (1524, 131), (1523, 66)]","{'Width': 18, 'Height': 65, 'Left': 1523, 'Top': 66}","(24.206, -0.0)",17.0,65.00769185258002,vertical,"(1532.0, 98.5)","(1, 0)",1523,66
REYNOLDS,100,"[(1541, 139), (1543, 249), (1526, 249), (1524, 139)]","{'Width': 19, 'Height': 110, 'Left': 1524, 'Top': 139}","(20.482, -0.0)",17.0,110.01818031580054,vertical,"(1533.5, 194.0)","(1, 0)",1524,139
LONG,100,"[(1543, 277), (1544, 331), (1527, 331), (1526, 277)]","{'Width': 18, 'Height': 54, 'Left': 1526, 'Top': 277}","(20.11, -0.0)",17.0,54.00925846556311,vertical,"(1535.0, 304.0)","(1, 0)",1526,277
WAY,100,"[(1544, 338), (1545, 380), (1528, 380), (1527, 338)]","{'Width': 18, 'Height': 42, 'Left': 1527, 'Top': 338}","(15.641, -0.0)",17.0,42.01190307520001,vertical,"(1536.0, 359.0)","(1, 0)",1527,338
DOWN,100,"[(1545, 387), (1546, 446), (1529, 446), (1528, 387)]","{'Width': 18, 'Height': 59, 'Left': 1528, 'Top': 387}","(21.972, -0.0)",17.0,59.00847396772772,vertical,"(1537.0, 416.5)","(1, 0)",1528,387
E,100,"[(1545, 466), (1545, 479), (1529, 479), (1529, 466)]","{'Width': 16, 'Height': 13, 'Left': 1529, 'Top': 466}","(-300.0, -0.0)",16.0,13.0,vertical,"(1537.0, 472.5)","(1, 0)",1529,466
OTHING,100,"[(16, 173), (16, 254), (0, 254), (0, 173)]","{'Width': 16, 'Height': 81, 'Left': 0, 'Top': 173}","(-300.0, -0.0)",16.0,81.0,vertical,"(8.0, 213.5)","(1, 1)",0,173
BUT,100,"[(16, 263), (16, 307), (0, 307), (0, 263)]","{'Width': 16, 'Height': 44, 'Left': 0, 'Top': 263}","(-300.0, -0.0)",16.0,44.0,vertical,"(8.0, 285.0)","(1, 1)",0,263
THE,100,"[(16, 318), (16, 361), (0, 361), (0, 318)]","{'Width': 16, 'Height': 43, 'Left': 0, 'Top': 318}","(-300.0, -0.0)",16.0,43.0,vertical,"(8.0, 339.5)","(1, 1)",0,318
TRUTH,100,"[(17, 369), (17, 442), (0, 442), (0, 369)]","{'Width': 17, 'Height': 73, 'Left': 0, 'Top': 369}","(-300.0, -0.0)",17.0,73.0,vertical,"(8.5, 405.5)","(1, 1)",0,369
ICE,100,"[(17, 458), (17, 489), (1, 489), (1, 458)]","{'Width': 16, 'Height': 31, 'Left': 1, 'Top': 458}","(-300.0, -0.0)",16.0,31.0,vertical,"(9.0, 473.5)","(1, 1)",1,458
The,100,"[(56, 174), (57, 210), (28, 211), (27, 175)]","{'Width': 30, 'Height': 37, 'Left': 27, 'Top': 174}","(13.39, -0.013)",29.017236257093817,36.013886210738214,vertical,"(42.0, 192.5)","(1, 1)",27,174
Things,100,"[(57, 217), (59, 290), (30, 291), (28, 218)]","{'Width': 31, 'Height': 74, 'Left': 28, 'Top': 217}","(13.576, -0.013)",29.017236257093817,73.02739212103907,vertical,"(43.5, 254.0)","(1, 1)",28,217
She's,100,"[(60, 300), (62, 351), (33, 352), (31, 301)]","{'Width': 31, 'Height': 52, 'Left': 31, 'Top': 300}","(9.484, -0.013)",29.017236257093817,51.03920062069938,vertical,"(46.5, 326.0)","(1, 1)",31,300
Seen,100,"[(61, 360), (63, 413), (35, 414), (33, 361)]","{'Width': 30, 'Height': 54, 'Left': 33, 'Top': 360}","(9.856, -0.013)",28.0178514522438,53.03772242470448,vertical,"(48.0, 387.0)","(1, 1)",33,360
X,100,"[(64, 437), (65, 454), (37, 455), (36, 438)]","{'Width': 29, 'Height': 18, 'Left': 36, 'Top': 437}","(6.323, -0.013)",28.0178514522438,17.029386365926403,vertical,"(50.5, 446.0)","(1, 1)",36,437
JASON,100,"[(105, 64), (106, 133), (86, 133), (85, 64)]","{'Width': 21, 'Height': 69, 'Left': 85, 'Top': 64}","(25.663, -0.0)",20.0,69.00724599634447,vertical,"(95.5, 98.5)","(1, 1)",85,64
REYNOLDS,100,"[(106, 139), (108, 249), (89, 249), (87, 139)]","{'Width': 21, 'Height': 110, 'Left': 87, 'Top': 139}","(20.456, -0.0)",19.0,110.01818031580054,vertical,"(97.5, 194.0)","(1, 1)",87,139
LONG,100,"[(109, 276), (110, 332), (90, 332), (89, 276)]","{'Width': 21, 'Height': 56, 'Left': 89, 'Top': 276}","(20.828, -0.0)",20.0,56.00892785976178,vertical,"(99.5, 304.0)","(1, 1)",89,276
WAY,100,"[(110, 337), (111, 381), (91, 381), (90, 337)]","{'Width': 21, 'Height': 44, 'Left': 90, 'Top': 337}","(16.365, -0.0)",20.0,44.01136216933077,vertical,"(100.5, 359.0)","(1, 1)",90,337
DOWN,100,"[(111, 387), (112, 447), (92, 447), (91, 387)]","{'Width': 21, 'Height': 60, 'Left': 91, 'Top': 387}","(22.316, -0.0)",20.0,60.00833275470999,vertical,"(101.5, 417.0)","(1, 1)",91,387
Full,100,"[(176, 171), (176, 216), (155, 216), (155, 171)]","{'Width': 21, 'Height': 45, 'Left': 155, 'Top': 171}","(-300.0, -0.0)",21.0,45.0,vertical,"(165.5, 193.5)","(1, 1)",155,171
Cicada,100,"[(176, 228), (176, 323), (155, 323), (155, 228)]","{'Width': 21, 'Height': 95, 'Left': 155, 'Top': 228}","(-300.0, -0.0)",21.0,95.0,vertical,"(165.5, 275.5)","(1, 1)",155,228
Moon,100,"[(177, 335), (177, 407), (155, 407), (155, 335)]","{'Width': 22, 'Height': 72, 'Left': 155, 'Top': 335}","(-300.0, -0.0)",22.0,72.0,vertical,"(166.0, 371.0)","(1, 1)",155,335
HOME,100,"[(239, 189), (240, 249), (218, 249), (217, 189)]","{'Width': 23, 'Height': 60, 'Left': 217, 'Top': 189}","(22.316, -0.0)",22.0,60.00833275470999,vertical,"(228.5, 219.0)","(1, 1)",217,189
OF,100,"[(239, 255), (239, 279), (217, 279), (217, 255)]","{'Width': 22, 'Height': 24, 'Left': 217, 'Top': 255}","(-300.0, -0.0)",22.0,24.0,vertical,"(228.0, 267.0)","(1, 1)",217,255
THE,100,"[(240, 285), (240, 325), (217, 325), (217, 285)]","{'Width': 23, 'Height': 40, 'Left': 217, 'Top': 285}","(-300.0, -0.0)",23.0,40.0,vertical,"(228.5, 305.0)","(1, 1)",217,285
BRAVE,100,"[(240, 330), (241, 399), (218, 399), (217, 330)]","{'Width': 24, 'Height': 69, 'Left': 217, 'Top': 330}","(25.663, -0.0)",23.0,69.00724599634447,vertical,"(229.0, 364.5)","(1, 1)",217,330
APPLECATE,100,"[(231, 101), (233, 159), (223, 159), (221, 101)]","{'Width': 12, 'Height': 58, 'Left': 221, 'Top': 101}","(10.786, -0.0)",10.0,58.034472514187634,vertical,"(227.0, 130.0)","(1, 1)",221,101
CROSSOVER,100,"[(281, 225), (281, 330), (256, 330), (256, 225)]","{'Width': 25, 'Height': 105, 'Left': 256, 'Top': 225}","(-300.0, -0.0)",25.0,105.0,vertical,"(268.5, 277.5)","(1, 1)",256,225
ALEXANDER,100,"[(273, 98), (273, 172), (259, 172), (259, 98)]","{'Width': 14, 'Height': 74, 'Left': 259, 'Top': 98}","(-300.0, -0.0)",14.0,74.0,vertical,"(266.0, 135.0)","(1, 1)",259,98
CROSSOVER,100,"[(317, 220), (319, 325), (293, 325), (291, 220)]","{'Width': 28, 'Height': 105, 'Left': 291, 'Top': 220}","(19.526, -0.0)",26.0,105.01904589168576,vertical,"(305.0, 272.5)","(1, 1)",291,220
ALEXANDER,100,"[(309, 94), (310, 168), (295, 168), (294, 94)]","{'Width': 16, 'Height': 74, 'Left': 294, 'Top': 94}","(27.523, -0.0)",15.0,74.00675644831355,vertical,"(302.0, 131.0)","(1, 1)",294,94
THE,100,"[(382, 228), (383, 275), (345, 276), (344, 229)]","{'Width': 39, 'Height': 48, 'Left': 344, 'Top': 228}","(17.481, -0.01)",38.01315561749642,47.01063709417264,vertical,"(363.5, 252.0)","(1, 1)",344,228
POETX,100,"[(383, 283), (385, 409), (347, 410), (345, 284)]","{'Width': 40, 'Height': 127, 'Left': 345, 'Top': 283}","(23.432, -0.01)",38.01315561749642,126.01587201618692,vertical,"(365.0, 346.5)","(1, 1)",345,283
ACEVEDO,100,"[(369, 52), (369, 123), (357, 123), (357, 52)]","{'Width': 12, 'Height': 71, 'Left': 357, 'Top': 52}","(-300.0, -0.0)",12.0,71.0,vertical,"(363.0, 87.5)","(1, 1)",357,52
RETURN,100,"[(433, 298), (434, 410), (408, 410), (407, 298)]","{'Width': 27, 'Height': 112, 'Left': 407, 'Top': 298}","(41.656, -0.0)",26.0,112.0044641967453,vertical,"(420.5, 354.0)","(1, 1)",407,298
NO,100,"[(433, 248), (433, 286), (408, 286), (408, 248)]","{'Width': 25, 'Height': 38, 'Left': 408, 'Top': 248}","(-300.0, -0.0)",25.0,38.0,vertical,"(420.5, 267.0)","(1, 1)",408,248
ALEXANDER,100,"[(433, 68), (433, 156), (418, 156), (418, 68)]","{'Width': 15, 'Height': 88, 'Left': 418, 'Top': 68}","(-300.0, -0.0)",15.0,88.0,vertical,"(425.5, 112.0)","(1, 1)",418,68
KWAME,100,"[(454, 83), (455, 140), (439, 140), (438, 83)]","{'Width': 17, 'Height': 57, 'Left': 438, 'Top': 83}","(21.2, -0.0)",16.0,57.0087712549569,vertical,"(446.5, 111.5)","(1, 1)",438,83
THE,100,"[(462, 246), (462, 292), (439, 292), (439, 246)]","{'Width': 23, 'Height': 46, 'Left': 439, 'Top': 246}","(-300.0, -0.0)",23.0,46.0,vertical,"(450.5, 269.0)","(1, 1)",439,246
DOOR,100,"[(461, 301), (461, 368), (439, 368), (439, 301)]","{'Width': 22, 'Height': 67, 'Left': 439, 'Top': 301}","(-300.0, -0.0)",22.0,67.0,vertical,"(450.0, 334.5)","(1, 1)",439,301
OF,100,"[(461, 378), (461, 410), (439, 410), (439, 378)]","{'Width': 22, 'Height': 32, 'Left': 439, 'Top': 378}","(-300.0, -0.0)",22.0,32.0,vertical,"(450.0, 394.0)","(1, 1)",439,378
IT,100,"[(536, 382), (535, 409), (507, 408), (508, 381)]","{'Width': 29, 'Height': 28, 'Left': 507, 'Top': 381}","(-10.042, 0.013)",28.0178514522438,27.018512172212592,vertical,"(521.5, 395.0)","(1, 1)",507,381
MAKE,100,"[(538, 288), (536, 370), (508, 369), (510, 287)]","{'Width': 30, 'Height': 83, 'Left': 508, 'Top': 287}","(-15.249, 0.013)",28.0178514522438,82.02438661763951,vertical,"(523.0, 328.5)","(1, 1)",508,287
VELASQUEZ,100,"[(523, 36), (523, 110), (511, 110), (511, 36)]","{'Width': 12, 'Height': 74, 'Left': 511, 'Top': 36}","(-300.0, -0.0)",12.0,74.0,vertical,"(517.0, 73.0)","(1, 1)",511,36
WHEN,100,"[(541, 130), (539, 219), (511, 218), (513, 129)]","{'Width': 30, 'Height': 90, 'Left': 511, 'Top': 129}","(-16.551, 0.013)",28.0178514522438,89.02246907382428,vertical,"(526.0, 174.0)","(1, 1)",511,129
WE,100,"[(539, 232), (538, 277), (511, 276), (512, 231)]","{'Width': 28, 'Height': 46, 'Left': 511, 'Top': 231}","(-16.737, 0.014)",27.018512172212592,45.0111097397076,vertical,"(525.0, 254.0)","(1, 1)",511,231
ELISABET,100,"[(543, 37), (542, 109), (514, 108), (515, 36)]","{'Width': 29, 'Height': 73, 'Left': 514, 'Top': 36}","(-26.779, 0.013)",28.0178514522438,72.00694410957877,vertical,"(528.5, 72.5)","(1, 1)",514,36
SALAAM,100,"[(574, 54), (630, 54), (630, 77), (574, 77)]","{'Width': 56, 'Height': 23, 'Left': 574, 'Top': 54}","(0.0, -300.0)",23.0,56.0,horizontal,"(602.0, 65.5)","(1, 1)",574,54
AIR,100,"[(614, 339), (613, 407), (580, 406), (581, 338)]","{'Width': 34, 'Height': 69, 'Left': 580, 'Top': 338}","(-25.291, 0.011)",33.015148038438355,68.00735254367721,vertical,"(597.0, 372.5)","(1, 1)",580,338
B,100,"[(612, 437), (612, 460), (580, 459), (580, 436)]","{'Width': 32, 'Height': 24, 'Left': 580, 'Top': 436}","(-300.0, 0.012)",32.01562118716424,23.0,vertical,"(596.0, 448.0)","(1, 1)",580,436
THE,100,"[(614, 292), (613, 340), (581, 339), (582, 291)]","{'Width': 33, 'Height': 49, 'Left': 581, 'Top': 291}","(-17.853, 0.012)",32.01562118716424,48.010415536631214,vertical,"(597.5, 315.5)","(1, 1)",581,291
DIINCHING,100,"[(618, 111), (615, 292), (582, 291), (585, 110)]","{'Width': 36, 'Height': 182, 'Left': 582, 'Top': 110}","(-22.44, 0.011)",33.015148038438355,181.02486017119307,vertical,"(600.0, 201.0)","(1, 1)",582,110
BOOKED,100,"[(696, 150), (694, 275), (652, 274), (654, 149)]","{'Width': 44, 'Height': 126, 'Left': 652, 'Top': 149}","(-23.246, 0.009)",42.01190307520001,125.01599897613104,vertical,"(674.0, 212.0)","(1, 1)",652,149
ALEXANDER,100,"[(682, 32), (682, 90), (671, 90), (671, 32)]","{'Width': 11, 'Height': 58, 'Left': 671, 'Top': 32}","(-300.0, -0.0)",11.0,58.0,vertical,"(676.5, 61.0)","(1, 1)",671,32
SCOLL,100,"[(1207, 403), (1195, 429), (1187, 426), (1200, 400)]","{'Width': 20, 'Height': 29, 'Left': 1187, 'Top': 400}","(-0.806, 0.139)",8.54400374531753,28.635642126552707,horizontal,"(1197.25, 414.5)","(1, 1)",1187,400
-,100,"[(1209, 400), (1207, 405), (1200, 401), (1202, 397)]","{'Width': 9, 'Height': 8, 'Left': 1200, 'Top': 397}","(-0.93, 0.213)",8.06225774829855,5.385164807134504,horizontal,"(1204.5, 400.75)","(1, 1)",1200,397
SINGER,100,"[(1223, 371), (1209, 401), (1201, 397), (1215, 367)]","{'Width': 22, 'Height': 34, 'Left': 1201, 'Top': 367}","(-0.797, 0.186)",8.94427190999916,33.1058907144937,horizontal,"(1212.0, 384.0)","(1, 1)",1201,367
STRET,100,"[(1250, 458), (1235, 488), (1213, 477), (1228, 447)]","{'Width': 37, 'Height': 41, 'Left': 1213, 'Top': 447}","(-0.744, 0.186)",24.596747752497688,33.54101966249684,horizontal,"(1231.5, 467.5)","(1, 1)",1213,447
WORDLA,100,"[(1275, 407), (1251, 456), (1228, 445), (1253, 396)]","{'Width': 47, 'Height': 60, 'Left': 1228, 'Top': 396}","(-0.759, 0.178)",25.495097567963924,54.56189146281496,horizontal,"(1251.75, 426.0)","(1, 1)",1228,396
CALLED,100,"[(1273, 283), (1258, 325), (1246, 321), (1261, 279)]","{'Width': 27, 'Height': 46, 'Left': 1246, 'Top': 279}","(-1.041, 0.124)",12.649110640673518,44.598206241955516,vertical,"(1259.5, 302.0)","(1, 1)",1246,279
tions,100,"[(1249, 77), (1423, 0), (1450, 35), (1276, 127)]","{'Width': 201, 'Height': 127, 'Left': 1249, 'Top': 0}","(-0.165, 0.482)",44.204072210600685,190.2761151589973,horizontal,"(1349.5, 59.75)","(1, 1)",1249,0
STORY,100,"[(1296, 460), (1279, 493), (1253, 480), (1270, 447)]","{'Width': 43, 'Height': 46, 'Left': 1253, 'Top': 447}","(-0.722, 0.186)",29.068883707497267,37.12142238654117,horizontal,"(1274.5, 470.0)","(1, 1)",1253,447
C,100,"[(1274, 284), (1271, 291), (1262, 287), (1266, 280)]","{'Width': 12, 'Height': 11, 'Left': 1262, 'Top': 280}","(-0.868, 0.165)",9.848857801796104,7.615773105863909,horizontal,"(1268.25, 285.5)","(1, 1)",1262,280
