txt,confidence,vertices,boundBox,slopes,font,word_len,direction,center_point,crop_idx,Left,Top
YOUR,100,"[(947, 579), (946, 619), (922, 619), (923, 579)]","{'Width': 25, 'Height': 40, 'Left': 922, 'Top': 579}","(40.0, 0.0, 40.0, -0.0)",24.0,40.01249804748511,vertical,"(934.5, 599.0)","(0, 1)",922,579
ENIUS,100,"[(949, 478), (947, 569), (923, 569), (925, 478)]","{'Width': 26, 'Height': 91, 'Left': 923, 'Top': 478}","(45.5, 0.0, 45.5, -0.0)",24.0,91.02197536858887,vertical,"(936.0, 523.5)","(0, 1)",923,478
MA,100,"[(949, 361), (948, 407), (929, 406), (930, 360)]","{'Width': 20, 'Height': 47, 'Left': 929, 'Top': 360}","(46.0, -0.053, 46.0, -0.053)",19.026297590440446,46.010868281309364,vertical,"(939.0, 383.5)","(0, 1)",929,360
be,100,"[(951, 295), (950, 331), (930, 330), (931, 294)]","{'Width': 21, 'Height': 37, 'Left': 930, 'Top': 294}","(36.0, -0.05, 36.0, -0.05)",20.024984394500787,36.013886210738214,vertical,"(940.5, 312.5)","(0, 1)",930,294
a,100,"[(950, 334), (949, 356), (930, 355), (931, 333)]","{'Width': 20, 'Height': 23, 'Left': 930, 'Top': 333}","(22.0, -0.053, 22.0, -0.053)",19.026297590440446,22.02271554554524,vertical,"(940.0, 344.5)","(0, 1)",930,333
to,100,"[(952, 257), (951, 289), (932, 288), (933, 256)]","{'Width': 20, 'Height': 33, 'Left': 932, 'Top': 256}","(32.0, -0.053, 32.0, -0.053)",19.026297590440446,32.01562118716424,vertical,"(942.0, 272.5)","(0, 1)",932,256
How,100,"[(954, 198), (953, 248), (933, 247), (934, 197)]","{'Width': 21, 'Height': 51, 'Left': 933, 'Top': 197}","(50.0, -0.05, 50.0, -0.05)",20.024984394500787,50.00999900019995,vertical,"(943.5, 222.5)","(0, 1)",933,197
EVERYTHING,100,"[(1003, 654), (994, 945), (956, 944), (965, 653)]","{'Width': 47, 'Height': 292, 'Left': 956, 'Top': 653}","(32.333, -0.026, 32.333, -0.026)",38.01315561749642,291.1391419922783,vertical,"(979.5, 799.0)","(0, 1)",956,653
OF,100,"[(1004, 614), (1003, 654), (966, 653), (967, 613)]","{'Width': 38, 'Height': 41, 'Left': 966, 'Top': 613}","(40.0, -0.027, 40.0, -0.027)",37.013511046643494,40.01249804748511,vertical,"(985.0, 633.5)","(0, 1)",966,613
SCIENCE,100,"[(1011, 398), (1005, 609), (967, 608), (973, 397)]","{'Width': 44, 'Height': 212, 'Left': 967, 'Top': 397}","(35.167, -0.026, 35.167, -0.026)",38.01315561749642,211.0852908186641,vertical,"(989.0, 503.0)","(0, 1)",967,397
GEOGRAPHIC,100,"[(995, 312), (993, 388), (981, 388), (983, 312)]","{'Width': 14, 'Height': 76, 'Left': 981, 'Top': 312}","(38.0, 0.0, 38.0, -0.0)",12.0,76.02631123499285,vertical,"(988.0, 350.0)","(0, 1)",981,312
NATIONAL,100,"[(1008, 313), (1006, 371), (995, 371), (997, 313)]","{'Width': 13, 'Height': 58, 'Left': 995, 'Top': 313}","(29.0, 0.0, 29.0, -0.0)",11.0,58.034472514187634,vertical,"(1001.5, 342.0)","(0, 1)",995,313
MET,100,"[(1035, 858), (1034, 901), (1010, 900), (1011, 857)]","{'Width': 25, 'Height': 44, 'Left': 1010, 'Top': 857}","(43.0, -0.042, 43.0, -0.042)",24.020824298928627,43.01162633521314,vertical,"(1022.5, 879.0)","(0, 1)",1010,857
CUR00763,100,"[(1039, 709), (1036, 814), (1012, 813), (1015, 708)]","{'Width': 27, 'Height': 106, 'Left': 1012, 'Top': 708}","(35.0, -0.042, 35.0, -0.042)",24.020824298928627,105.04284840006957,vertical,"(1025.5, 761.0)","(0, 1)",1012,708
INTEGRATED,100,"[(1042, 605), (1039, 704), (1015, 703), (1018, 604)]","{'Width': 27, 'Height': 100, 'Left': 1015, 'Top': 604}","(33.0, -0.042, 33.0, -0.042)",24.020824298928627,99.04544411531506,vertical,"(1028.5, 654.0)","(0, 1)",1015,604
BASED,100,"[(1043, 548), (1042, 600), (1018, 599), (1019, 547)]","{'Width': 25, 'Height': 53, 'Left': 1018, 'Top': 547}","(52.0, -0.042, 52.0, -0.042)",24.020824298928627,52.009614495783374,vertical,"(1030.5, 573.5)","(0, 1)",1018,547
STANDARDS,100,"[(1046, 444), (1043, 544), (1019, 543), (1022, 443)]","{'Width': 27, 'Height': 101, 'Left': 1019, 'Top': 443}","(33.333, -0.042, 33.333, -0.042)",24.020824298928627,100.04498987955368,vertical,"(1032.5, 493.5)","(0, 1)",1019,443
-,100,"[(1043, 541), (1043, 551), (1020, 550), (1020, 540)]","{'Width': 23, 'Height': 11, 'Left': 1020, 'Top': 540}","(1000.0, -0.043, 1000.0, -0.043)",23.021728866442675,10.0,vertical,"(1031.5, 545.5)","(0, 1)",1020,540
CREATING,100,"[(1048, 360), (1046, 438), (1022, 437), (1024, 359)]","{'Width': 26, 'Height': 79, 'Left': 1022, 'Top': 359}","(39.0, -0.042, 39.0, -0.042)",24.020824298928627,78.02563681252464,vertical,"(1035.0, 398.5)","(0, 1)",1022,359
DRAKE,100,"[(1040, 282), (1040, 328), (1029, 328), (1029, 282)]","{'Width': 11, 'Height': 46, 'Left': 1029, 'Top': 282}","(1000.0, 0.0, 1000.0, -0.0)",11.0,46.0,vertical,"(1034.5, 305.0)","(0, 1)",1029,282
STRATEGIES,100,"[(1052, 651), (1050, 717), (1039, 717), (1041, 651)]","{'Width': 13, 'Height': 66, 'Left': 1039, 'Top': 651}","(33.0, 0.0, 33.0, -0.0)",11.0,66.03029607687671,vertical,"(1045.5, 684.0)","(0, 1)",1039,651
READING,100,"[(1053, 596), (1052, 648), (1041, 648), (1042, 596)]","{'Width': 12, 'Height': 52, 'Left': 1041, 'Top': 596}","(52.0, 0.0, 52.0, -0.0)",11.0,52.009614495783374,vertical,"(1047.0, 622.0)","(0, 1)",1041,596
75,100,"[(1053, 572), (1053, 586), (1043, 586), (1043, 572)]","{'Width': 10, 'Height': 14, 'Left': 1043, 'Top': 572}","(1000.0, 0.0, 1000.0, -0.0)",10.0,14.0,vertical,"(1048.0, 579.0)","(0, 1)",1043,572
Brassell,100,"[(1060, 401), (1058, 443), (1048, 442), (1050, 400)]","{'Width': 12, 'Height': 43, 'Left': 1048, 'Top': 400}","(21.0, -0.1, 21.0, -0.1)",10.04987562112089,42.04759208325728,vertical,"(1054.0, 421.5)","(0, 1)",1048,400
Handbook,100,"[(1113, 669), (1110, 801), (1085, 800), (1088, 668)]","{'Width': 28, 'Height': 133, 'Left': 1085, 'Top': 668}","(44.0, -0.04, 44.0, -0.04)",25.019992006393608,132.03408650799233,vertical,"(1099.0, 734.5)","(0, 1)",1085,668
Aloud,100,"[(1115, 583), (1113, 659), (1088, 658), (1090, 582)]","{'Width': 27, 'Height': 77, 'Left': 1088, 'Top': 582}","(38.0, -0.04, 38.0, -0.04)",25.019992006393608,76.02631123499285,vertical,"(1101.5, 620.5)","(0, 1)",1088,582
Read,100,"[(1117, 494), (1115, 560), (1090, 559), (1092, 493)]","{'Width': 27, 'Height': 67, 'Left': 1090, 'Top': 493}","(33.0, -0.04, 33.0, -0.04)",25.019992006393608,66.03029607687671,vertical,"(1103.5, 526.5)","(0, 1)",1090,493
-,100,"[(1115, 566), (1115, 584), (1091, 583), (1091, 565)]","{'Width': 24, 'Height': 19, 'Left': 1091, 'Top': 565}","(1000.0, -0.042, 1000.0, -0.042)",24.020824298928627,18.0,vertical,"(1103.0, 574.5)","(0, 1)",1091,565
TRELEASE,100,"[(1116, 362), (1112, 465), (1097, 464), (1101, 361)]","{'Width': 19, 'Height': 104, 'Left': 1097, 'Top': 361}","(25.75, -0.067, 25.75, -0.067)",15.033296378372908,103.07764064044152,vertical,"(1106.5, 413.0)","(0, 1)",1097,361
THE,100,"[(1128, 626), (1127, 661), (1115, 661), (1116, 626)]","{'Width': 13, 'Height': 35, 'Left': 1115, 'Top': 626}","(35.0, 0.0, 35.0, -0.0)",12.0,35.014282800023196,vertical,"(1121.5, 643.5)","(0, 1)",1115,626
11,100,"[(1135, 397), (1135, 415), (1122, 415), (1122, 397)]","{'Width': 13, 'Height': 18, 'Left': 1122, 'Top': 397}","(1000.0, 0.0, 1000.0, -0.0)",13.0,18.0,vertical,"(1128.5, 406.0)","(0, 1)",1122,397
M,100,"[(1134, 415), (1134, 432), (1122, 432), (1122, 415)]","{'Width': 12, 'Height': 17, 'Left': 1122, 'Top': 415}","(1000.0, 0.0, 1000.0, -0.0)",12.0,17.0,vertical,"(1128.0, 423.5)","(0, 1)",1122,415
],100,"[(1250, 852), (1248, 886), (1190, 883), (1192, 849)]","{'Width': 60, 'Height': 37, 'Left': 1190, 'Top': 849}","(17.0, -0.052, 17.0, -0.052)",58.077534382926416,34.058772731852805,vertical,"(1220.0, 867.5)","(0, 1)",1190,849
],100,"[(1251, 841), (1249, 878), (1191, 875), (1193, 838)]","{'Width': 60, 'Height': 40, 'Left': 1191, 'Top': 838}","(18.5, -0.052, 18.5, -0.052)",58.077534382926416,37.05401462729781,vertical,"(1221.0, 858.0)","(0, 1)",1191,838
],100,"[(1252, 819), (1250, 847), (1192, 844), (1194, 816)]","{'Width': 60, 'Height': 31, 'Left': 1192, 'Top': 816}","(14.0, -0.052, 14.0, -0.052)",58.077534382926416,28.071337695236398,vertical,"(1222.0, 831.5)","(0, 1)",1192,816
回,100,"[(1255, 760), (1252, 810), (1194, 807), (1197, 757)]","{'Width': 61, 'Height': 53, 'Left': 1194, 'Top': 757}","(16.667, -0.052, 16.667, -0.052)",58.077534382926416,50.08991914547278,vertical,"(1224.5, 783.5)","(0, 1)",1194,757
□,100,"[(1256, 740), (1254, 769), (1196, 766), (1198, 737)]","{'Width': 60, 'Height': 32, 'Left': 1196, 'Top': 737}","(14.5, -0.052, 14.5, -0.052)",58.077534382926416,29.068883707497267,vertical,"(1226.0, 753.0)","(0, 1)",1196,737
PARENTS,100,"[(1244, 526), (1241, 573), (1229, 572), (1232, 525)]","{'Width': 15, 'Height': 48, 'Left': 1229, 'Top': 525}","(15.667, -0.083, 15.667, -0.083)",12.041594578792296,47.095647357266465,vertical,"(1236.5, 549.0)","(0, 1)",1229,525
AND,100,"[(1245, 503), (1244, 526), (1232, 525), (1233, 502)]","{'Width': 13, 'Height': 24, 'Left': 1232, 'Top': 502}","(23.0, -0.083, 23.0, -0.083)",12.041594578792296,23.021728866442675,vertical,"(1238.5, 514.0)","(0, 1)",1232,502
TEACHERS,100,"[(1248, 450), (1245, 502), (1233, 501), (1236, 449)]","{'Width': 15, 'Height': 53, 'Left': 1233, 'Top': 449}","(17.333, -0.083, 17.333, -0.083)",12.041594578792296,52.08646657242167,vertical,"(1240.5, 475.5)","(0, 1)",1233,449
FOR,100,"[(1249, 427), (1248, 447), (1236, 446), (1237, 426)]","{'Width': 13, 'Height': 21, 'Left': 1236, 'Top': 426}","(20.0, -0.083, 20.0, -0.083)",12.041594578792296,20.024984394500787,vertical,"(1242.5, 436.5)","(0, 1)",1236,426
GUIDE,100,"[(1251, 394), (1249, 424), (1237, 423), (1239, 393)]","{'Width': 14, 'Height': 31, 'Left': 1237, 'Top': 393}","(15.0, -0.083, 15.0, -0.083)",12.041594578792296,30.066592756745816,vertical,"(1244.0, 408.5)","(0, 1)",1237,393
RESOURCE,100,"[(1254, 338), (1251, 392), (1239, 391), (1242, 337)]","{'Width': 15, 'Height': 55, 'Left': 1239, 'Top': 337}","(18.0, -0.083, 18.0, -0.083)",12.041594578792296,54.08326913195984,vertical,"(1246.5, 364.5)","(0, 1)",1239,337
Mathematics,100,"[(1264, 514), (1258, 618), (1240, 617), (1246, 513)]","{'Width': 24, 'Height': 105, 'Left': 1240, 'Top': 513}","(17.333, -0.056, 17.333, -0.056)",18.027756377319946,104.17293314484334,vertical,"(1252.0, 565.5)","(0, 1)",1240,513
A,100,"[(1254, 328), (1253, 337), (1242, 336), (1243, 327)]","{'Width': 12, 'Height': 10, 'Left': 1242, 'Top': 327}","(9.0, -0.091, 9.0, -0.091)",11.045361017187261,9.055385138137417,vertical,"(1248.0, 332.0)","(0, 1)",1242,327
and,100,"[(1266, 475), (1264, 507), (1247, 506), (1249, 474)]","{'Width': 19, 'Height': 33, 'Left': 1247, 'Top': 474}","(16.0, -0.059, 16.0, -0.059)",17.029386365926403,32.0624390837628,vertical,"(1256.5, 490.5)","(0, 1)",1247,474
Baseball,100,"[(1271, 398), (1267, 472), (1249, 471), (1253, 397)]","{'Width': 22, 'Height': 75, 'Left': 1249, 'Top': 397}","(18.5, -0.056, 18.5, -0.056)",18.027756377319946,74.10802925459562,vertical,"(1260.0, 434.5)","(0, 1)",1249,397
Fantasy,100,"[(1275, 328), (1271, 395), (1253, 394), (1257, 327)]","{'Width': 22, 'Height': 68, 'Left': 1253, 'Top': 327}","(16.75, -0.056, 16.75, -0.056)",18.027756377319946,67.11929677819934,vertical,"(1264.0, 361.0)","(0, 1)",1253,327
EDGE,100,"[(1303, 768), (1297, 908), (1253, 906), (1259, 766)]","{'Width': 50, 'Height': 142, 'Left': 1253, 'Top': 766}","(23.333, -0.045, 23.333, -0.045)",44.04543109109048,140.12851244482687,vertical,"(1278.0, 837.0)","(0, 1)",1253,766
FLOCKGUART,100,"[(1273, 192), (1270, 248), (1260, 247), (1263, 191)]","{'Width': 13, 'Height': 57, 'Left': 1260, 'Top': 191}","(18.667, -0.1, 18.667, -0.1)",10.04987562112089,56.08029957123981,vertical,"(1266.5, 219.5)","(0, 1)",1260,191
CANAAN'S,100,"[(1315, 507), (1304, 754), (1260, 752), (1271, 505)]","{'Width': 55, 'Height': 249, 'Left': 1260, 'Top': 505}","(22.455, -0.045, 22.455, -0.045)",44.04543109109048,247.24481794367298,vertical,"(1287.5, 629.5)","(0, 1)",1260,505
AT,100,"[(1319, 426), (1316, 491), (1272, 489), (1275, 424)]","{'Width': 47, 'Height': 67, 'Left': 1272, 'Top': 424}","(21.667, -0.045, 21.667, -0.045)",44.04543109109048,65.06919393998976,vertical,"(1295.5, 457.5)","(0, 1)",1272,424
BRANCH,100,"[(1324, 312), (1319, 423), (1275, 421), (1280, 310)]","{'Width': 49, 'Height': 113, 'Left': 1275, 'Top': 310}","(22.2, -0.045, 22.2, -0.045)",44.04543109109048,111.11255554616679,vertical,"(1299.5, 366.5)","(0, 1)",1275,310
TAYLOR,100,"[(1331, 313), (1324, 414), (1305, 412), (1312, 312)]","{'Width': 26, 'Height': 102, 'Left': 1305, 'Top': 312}","(14.429, -0.105, 14.286, -0.053)",19.06563538249162,100.7434921323225,vertical,"(1318.0, 362.75)","(0, 1)",1305,312
the,100,"[(245, 131), (247, 163), (216, 165), (214, 133)]","{'Width': 33, 'Height': 34, 'Left': 214, 'Top': 131}","(-16.0, 0.065, -16.0, 0.065)",31.064449134018133,32.0624390837628,vertical,"(230.5, 148.0)","(1, 0)",214,131
NAZI,100,"[(247, 172), (251, 246), (220, 247), (216, 174)]","{'Width': 35, 'Height': 75, 'Left': 216, 'Top': 172}","(-18.5, 0.032, -18.25, 0.065)",31.040286986279888,73.6087680801663,vertical,"(233.5, 209.75)","(1, 0)",216,172
Officer's,100,"[(251, 258), (255, 344), (223, 345), (219, 260)]","{'Width': 36, 'Height': 87, 'Left': 219, 'Top': 258}","(-21.5, 0.031, -21.25, 0.062)",32.03903013546352,85.59351929907137,vertical,"(237.0, 301.75)","(1, 0)",219,258
WIFE,100,"[(256, 347), (260, 424), (228, 426), (224, 349)]","{'Width': 36, 'Height': 79, 'Left': 224, 'Top': 347}","(-19.25, 0.062, -19.25, 0.062)",32.0624390837628,77.10382610480494,vertical,"(242.0, 386.5)","(1, 0)",224,347
WITH,100,"[(239, 435), (240, 473), (227, 473), (226, 435)]","{'Width': 14, 'Height': 38, 'Left': 226, 'Top': 435}","(-38.0, 0.0, -38.0, -0.0)",13.0,38.01315561749642,vertical,"(233.0, 454.0)","(1, 0)",226,435
SUSAN,100,"[(240, 479), (241, 522), (228, 522), (227, 479)]","{'Width': 14, 'Height': 43, 'Left': 227, 'Top': 479}","(-43.0, 0.0, -43.0, -0.0)",13.0,43.01162633521314,vertical,"(234.0, 500.5)","(1, 0)",227,479
EDITH,100,"[(260, 433), (263, 493), (231, 495), (228, 435)]","{'Width': 35, 'Height': 62, 'Left': 228, 'Top': 433}","(-20.0, 0.062, -20.0, 0.062)",32.0624390837628,60.07495318350236,vertical,"(245.5, 464.0)","(1, 0)",228,433
DWORE,100,"[(241, 528), (242, 578), (230, 578), (229, 528)]","{'Width': 13, 'Height': 50, 'Left': 229, 'Top': 528}","(-50.0, 0.0, -50.0, -0.0)",12.0,50.00999900019995,vertical,"(235.5, 553.0)","(1, 0)",229,528
HARN,100,"[(263, 496), (266, 551), (235, 552), (232, 498)]","{'Width': 34, 'Height': 56, 'Left': 232, 'Top': 496}","(-18.333, 0.032, -18.0, 0.065)",31.040286986279888,54.58251327382074,vertical,"(249.0, 524.25)","(1, 0)",232,496
BE,100,"[(266, 554), (267, 578), (235, 580), (234, 556)]","{'Width': 33, 'Height': 26, 'Left': 234, 'Top': 554}","(-24.0, 0.062, -24.0, 0.062)",32.0624390837628,24.020824298928627,vertical,"(250.5, 567.0)","(1, 0)",234,554
Meizger,100,"[(310, 505), (310, 549), (300, 549), (300, 505)]","{'Width': 10, 'Height': 44, 'Left': 300, 'Top': 505}","(1000.0, 0.0, 1000.0, -0.0)",10.0,44.0,vertical,"(305.0, 527.0)","(1, 0)",300,505
Willesden,100,"[(363, 110), (365, 188), (349, 188), (347, 110)]","{'Width': 18, 'Height': 78, 'Left': 347, 'Top': 110}","(-39.0, 0.0, -39.0, -0.0)",16.0,78.02563681252464,vertical,"(356.0, 149.0)","(1, 0)",347,110
Lane,100,"[(365, 194), (366, 235), (350, 235), (349, 194)]","{'Width': 17, 'Height': 41, 'Left': 349, 'Top': 194}","(-41.0, 0.0, -41.0, -0.0)",16.0,41.012193308819754,vertical,"(357.5, 214.5)","(1, 0)",349,194
The,100,"[(382, 110), (383, 143), (368, 143), (367, 111)]","{'Width': 16, 'Height': 33, 'Left': 367, 'Top': 110}","(-33.0, 0.0, -32.0, 0.067)",15.016648189186455,32.5153846128013,vertical,"(375.0, 126.75)","(1, 0)",367,110
REE,100,"[(378, 479), (379, 507), (368, 507), (367, 479)]","{'Width': 12, 'Height': 28, 'Left': 367, 'Top': 479}","(-28.0, 0.0, -28.0, -0.0)",11.0,28.0178514522438,vertical,"(373.0, 493.0)","(1, 0)",367,479
CORES,100,"[(379, 507), (380, 550), (368, 550), (367, 507)]","{'Width': 13, 'Height': 43, 'Left': 367, 'Top': 507}","(-43.0, 0.0, -43.0, -0.0)",12.0,43.01162633521314,vertical,"(373.5, 528.5)","(1, 0)",367,507
Ummen,100,"[(383, 141), (385, 214), (370, 214), (368, 142)]","{'Width': 17, 'Height': 73, 'Left': 368, 'Top': 141}","(-36.5, 0.0, -36.0, 0.067)",15.016648189186455,72.52758227125776,vertical,"(376.5, 177.75)","(1, 0)",368,141
of,100,"[(385, 217), (386, 234), (372, 234), (371, 217)]","{'Width': 15, 'Height': 17, 'Left': 371, 'Top': 217}","(-17.0, 0.0, -17.0, -0.0)",14.0,17.029386365926403,vertical,"(378.5, 225.5)","(1, 0)",371,217
MONACOLABE,100,"[(394, 460), (395, 548), (383, 548), (382, 460)]","{'Width': 13, 'Height': 88, 'Left': 382, 'Top': 460}","(-88.0, 0.0, -88.0, -0.0)",12.0,88.0056816347672,vertical,"(388.5, 504.0)","(1, 0)",382,460
Literature,100,"[(434, 226), (436, 277), (423, 277), (421, 226)]","{'Width': 15, 'Height': 51, 'Left': 421, 'Top': 226}","(-25.5, 0.0, -25.5, -0.0)",13.0,51.03920062069938,vertical,"(428.5, 251.5)","(1, 0)",421,226
and,100,"[(436, 278), (437, 298), (424, 298), (423, 278)]","{'Width': 14, 'Height': 20, 'Left': 423, 'Top': 278}","(-20.0, 0.0, -20.0, -0.0)",13.0,20.024984394500787,vertical,"(430.0, 288.0)","(1, 0)",423,278
Other,100,"[(437, 299), (438, 331), (425, 331), (424, 299)]","{'Width': 14, 'Height': 32, 'Left': 424, 'Top': 299}","(-32.0, 0.0, -32.0, -0.0)",13.0,32.01562118716424,vertical,"(431.0, 315.0)","(1, 0)",424,299
Resources,100,"[(438, 331), (440, 383), (427, 383), (425, 331)]","{'Width': 15, 'Height': 52, 'Left': 425, 'Top': 331}","(-26.0, 0.0, -26.0, -0.0)",13.0,52.03844732503075,vertical,"(432.5, 357.0)","(1, 0)",425,331
for,100,"[(440, 385), (441, 401), (428, 401), (427, 385)]","{'Width': 14, 'Height': 16, 'Left': 427, 'Top': 385}","(-16.0, 0.0, -16.0, -0.0)",13.0,16.0312195418814,vertical,"(434.0, 393.0)","(1, 0)",427,385
Young,100,"[(440, 402), (441, 434), (429, 434), (428, 402)]","{'Width': 13, 'Height': 32, 'Left': 428, 'Top': 402}","(-32.0, 0.0, -32.0, -0.0)",12.0,32.01562118716424,vertical,"(434.5, 418.0)","(1, 0)",428,402
Posle,100,"[(441, 434), (442, 468), (430, 468), (429, 434)]","{'Width': 13, 'Height': 34, 'Left': 429, 'Top': 434}","(-34.0, 0.0, -34.0, -0.0)",12.0,34.0147027033899,vertical,"(435.5, 451.0)","(1, 0)",429,434
ANNE,100,"[(468, 256), (470, 297), (452, 298), (450, 257)]","{'Width': 20, 'Height': 42, 'Left': 450, 'Top': 256}","(-20.5, 0.056, -20.5, 0.056)",18.027756377319946,41.048751503547585,vertical,"(460.0, 277.0)","(1, 0)",450,256
FRANKS,100,"[(470, 299), (473, 356), (455, 357), (452, 300)]","{'Width': 21, 'Height': 58, 'Left': 452, 'Top': 299}","(-19.0, 0.056, -19.0, 0.056)",18.027756377319946,57.07889277132134,vertical,"(462.5, 328.0)","(1, 0)",452,299
TALES,100,"[(473, 357), (475, 396), (457, 397), (455, 358)]","{'Width': 20, 'Height': 40, 'Left': 455, 'Top': 357}","(-19.5, 0.056, -19.5, 0.056)",18.027756377319946,39.05124837953327,vertical,"(465.0, 377.0)","(1, 0)",455,357
FROM,100,"[(475, 398), (477, 437), (459, 438), (457, 399)]","{'Width': 20, 'Height': 40, 'Left': 457, 'Top': 398}","(-19.5, 0.056, -19.5, 0.056)",18.027756377319946,39.05124837953327,vertical,"(467.0, 418.0)","(1, 0)",457,398
THE,100,"[(477, 440), (478, 469), (460, 470), (459, 441)]","{'Width': 19, 'Height': 30, 'Left': 459, 'Top': 440}","(-29.0, 0.056, -29.0, 0.056)",18.027756377319946,29.017236257093817,vertical,"(468.5, 455.0)","(1, 0)",459,440
SECRET,100,"[(478, 470), (480, 521), (462, 522), (460, 471)]","{'Width': 20, 'Height': 52, 'Left': 460, 'Top': 470}","(-25.5, 0.056, -25.5, 0.056)",18.027756377319946,51.03920062069938,vertical,"(470.0, 496.0)","(1, 0)",460,470
ANNEN,100,"[(481, 523), (483, 574), (465, 575), (463, 524)]","{'Width': 20, 'Height': 52, 'Left': 463, 'Top': 523}","(-25.5, 0.056, -25.5, 0.056)",18.027756377319946,51.03920062069938,vertical,"(473.0, 549.0)","(1, 0)",463,523
NO,100,"[(515, 316), (517, 340), (501, 341), (499, 317)]","{'Width': 18, 'Height': 25, 'Left': 499, 'Top': 316}","(-12.0, 0.062, -12.0, 0.062)",16.0312195418814,24.08318915758459,vertical,"(508.0, 328.5)","(1, 0)",499,316
PRETTY,100,"[(517, 348), (521, 413), (505, 414), (501, 349)]","{'Width': 20, 'Height': 66, 'Left': 501, 'Top': 348}","(-16.25, 0.062, -16.25, 0.062)",16.0312195418814,65.12296062065974,vertical,"(511.0, 381.0)","(1, 0)",501,348
PICTURES,100,"[(522, 420), (527, 504), (511, 505), (506, 421)]","{'Width': 21, 'Height': 85, 'Left': 506, 'Top': 420}","(-16.8, 0.062, -16.8, 0.062)",16.0312195418814,84.1486779456457,vertical,"(516.5, 462.5)","(1, 0)",506,420
Ant,100,"[(528, 544), (529, 571), (516, 571), (515, 545)]","{'Width': 14, 'Height': 27, 'Left': 515, 'Top': 544}","(-27.0, 0.0, -26.0, 0.077)",13.019202405202648,26.518867917363984,vertical,"(522.0, 557.75)","(1, 0)",515,544
A,100,"[(557, 255), (558, 268), (547, 269), (546, 256)]","{'Width': 12, 'Height': 14, 'Left': 546, 'Top': 255}","(-13.0, 0.091, -13.0, 0.091)",11.045361017187261,13.038404810405298,vertical,"(552.0, 262.0)","(1, 0)",546,255
MEMOIR,100,"[(558, 275), (562, 335), (550, 336), (546, 276)]","{'Width': 16, 'Height': 61, 'Left': 546, 'Top': 275}","(-15.0, 0.083, -15.0, 0.083)",12.041594578792296,60.13318551349163,vertical,"(554.0, 305.5)","(1, 0)",546,275
OF,100,"[(562, 340), (563, 362), (551, 363), (550, 341)]","{'Width': 13, 'Height': 23, 'Left': 550, 'Top': 340}","(-22.0, 0.083, -22.0, 0.083)",12.041594578792296,22.02271554554524,vertical,"(556.5, 351.5)","(1, 0)",550,340
SURVIVAL,100,"[(564, 366), (568, 436), (556, 437), (552, 367)]","{'Width': 16, 'Height': 71, 'Left': 552, 'Top': 366}","(-17.5, 0.083, -17.5, 0.083)",12.041594578792296,70.11419257183242,vertical,"(560.0, 401.5)","(1, 0)",552,366
MARLINE,100,"[(571, 460), (574, 508), (562, 509), (559, 461)]","{'Width': 15, 'Height': 49, 'Left': 559, 'Top': 460}","(-16.0, 0.083, -16.0, 0.083)",12.041594578792296,48.093658625644196,vertical,"(566.5, 484.5)","(1, 0)",559,460
THE,100,"[(590, 239), (593, 287), (564, 289), (561, 241)]","{'Width': 32, 'Height': 50, 'Left': 561, 'Top': 239}","(-16.0, 0.069, -16.0, 0.069)",29.068883707497267,48.093658625644196,vertical,"(577.0, 264.0)","(1, 0)",561,239
POT,100,"[(574, 509), (576, 547), (564, 548), (562, 510)]","{'Width': 14, 'Height': 39, 'Left': 562, 'Top': 509}","(-19.0, 0.083, -19.0, 0.083)",12.041594578792296,38.05259518088089,vertical,"(569.0, 528.5)","(1, 0)",562,509
SEAMSTRESS,100,"[(594, 297), (604, 447), (575, 449), (565, 299)]","{'Width': 39, 'Height': 152, 'Left': 565, 'Top': 297}","(-15.0, 0.069, -15.0, 0.069)",29.068883707497267,150.33296378372907,vertical,"(584.5, 373.0)","(1, 0)",565,297
S,100,"[(576, 563), (576, 569), (565, 570), (565, 564)]","{'Width': 11, 'Height': 7, 'Left': 565, 'Top': 563}","(1000.0, 0.091, 1000.0, 0.091)",11.045361017187261,6.0,vertical,"(570.5, 566.5)","(1, 0)",565,563
Louist,100,"[(584, 461), (586, 496), (575, 497), (573, 462)]","{'Width': 13, 'Height': 36, 'Left': 573, 'Top': 461}","(-17.5, 0.091, -17.5, 0.091)",11.045361017187261,35.05709628591621,vertical,"(579.5, 479.0)","(1, 0)",573,461
Loons,100,"[(586, 496), (588, 528), (577, 529), (575, 497)]","{'Width': 13, 'Height': 33, 'Left': 575, 'Top': 496}","(-16.0, 0.091, -16.0, 0.091)",11.045361017187261,32.0624390837628,vertical,"(581.5, 512.5)","(1, 0)",575,496
DeS,100,"[(588, 531), (590, 566), (579, 567), (577, 532)]","{'Width': 13, 'Height': 36, 'Left': 577, 'Top': 531}","(-17.5, 0.091, -17.5, 0.091)",11.045361017187261,35.05709628591621,vertical,"(583.5, 549.0)","(1, 0)",577,531
SURVIVORS,100,"[(616, 99), (620, 180), (605, 181), (601, 100)]","{'Width': 19, 'Height': 82, 'Left': 601, 'Top': 99}","(-20.25, 0.067, -20.25, 0.067)",15.033296378372908,81.09870529176159,vertical,"(610.5, 140.0)","(1, 0)",601,99
